z	T	P	nabla_ad	S	rho	delta	cp	cv
875000.0	11322.1422878	20461.8649372	0.107333419819	174356.971741	0.000250821857506	1.93220334875	127007.007734	101545.310517
900000.0	11424.2988812	22248.4093632	0.107266521574	174359.537781	0.000269293120083	1.9495094526	128735.191333	102756.642399
925000.0	11526.0319466	24165.7622062	0.10722525243	174377.600985	0.000288839688956	1.96645112621	130451.224003	103957.569778
950000.0	11627.3758413	26221.6878111	0.107226687842	174382.728224	0.000309551323003	1.98256028346	132064.272629	105073.342883
975000.0	11728.3926466	28424.3639734	0.107267290331	174356.562134	0.000331515769734	1.99742828803	133501.826991	106045.194552
1000000.0	11829.1040673	30782.3154013	0.107312195057	174355.190456	0.000354693525725	2.0122636689	134971.248469	107041.60424
1025000.0	11929.5073444	33304.017515	0.107371385963	174372.45104	0.000379137882517	2.02700893276	136455.102583	108047.370372
1050000.0	12029.6220322	35998.5030123	0.107460149703	174383.69227	0.000404946787754	2.04086659239	137827.861668	108962.51857
1075000.0	12129.4968682	38876.2033816	0.107591704015	174360.954318	0.000432249159146	2.05372088456	139036.618599	109742.639514
1100000.0	12229.1729006	41946.5164203	0.107738924238	174351.358285	0.000460999978214	2.06660881556	140254.597067	110526.202875
1125000.0	12328.649189	45219.838981	0.107895931513	174364.075086	0.000491228258899	2.07940759761	141487.925001	111320.501239
1150000.0	12427.9316599	48706.6180771	0.108067412944	174381.661744	0.000523028093209	2.09154541791	142656.927185	112063.972379
1175000.0	12527.0428933	52418.398877	0.108259954408	174376.252065	0.000556544755259	2.10247059565	143664.600484	112680.291818
1200000.0	12626.0235132	56366.7930925	0.10847555798	174350.197276	0.000591845736802	2.11288919337	144581.937993	113221.926409
1225000.0	12724.8833293	60563.9777544	0.108698870146	174350.884464	0.0006288487778	2.12365484421	145560.880195	113809.207144
1250000.0	12823.6196389	65022.6568939	0.108932478851	174368.173225	0.000667640773313	2.13428328719	146540.921167	114396.270634
1275000.0	12922.2415346	69754.9068622	0.10918019658	174383.259896	0.000708344825704	2.14422642201	147442.956249	114922.565961
1300000.0	13020.7738336	74774.4686523	0.10944623505	174368.438727	0.000751148358657	2.15296731579	148177.816087	115318.961537
1325000.0	13119.2501563	80096.3872832	0.109729024435	174345.670638	0.000796050078045	2.16135984014	148858.993724	115671.285346
1350000.0	13217.6738876	85735.0671116	0.110021277959	174348.643677	0.000842972421984	2.16996247451	149589.362742	116060.594061
1375000.0	13316.0437116	91704.0454669	0.110322785135	174366.039028	0.000892014244878	2.1783939054	150318.036612	116448.989054
1400000.0	13414.3659806	98017.9184878	0.110633581066	174380.898842	0.000943322981673	2.18625305405	150984.814216	116791.226242
1425000.0	13512.6582539	104694.743981	0.110953733094	174368.660237	0.000997129450765	2.19314682232	151521.406001	117035.460032
1450000.0	13610.9461141	111750.782204	0.111283369304	174343.840378	0.00105344152713	2.19964676977	152005.58623	117240.260864
1475000.0	13709.2302311	119203.27292	0.111619546774	174343.399545	0.00111212072091	2.20629011143	152536.576706	117482.050745
1500000.0	13807.5066987	127067.912337	0.111963304945	174358.415587	0.00117327328693	2.21278487967	153070.28298	117726.986571
1525000.0	13905.7789433	135364.70359	0.112315323025	174375.229395	0.00123707298813	2.21882202283	153556.646764	117936.915279
1550000.0	14004.0599927	144110.046318	0.112675660493	174374.694325	0.00130372330453	2.22412002533	153943.040048	118071.500601
1575000.0	14102.3730453	153324.878995	0.113047354391	174347.847175	0.00137340817151	2.22887640229	154241.264842	118138.979639
1600000.0	14200.7313153	163030.000607	0.113427421093	174338.444269	0.00144590305117	2.23367065186	154564.461587	118226.79013
1625000.0	14299.1306001	173245.957059	0.113814456734	174347.170308	0.00152123906963	2.2383631758	154897.610927	118323.283188
1650000.0	14397.5697029	183991.367261	0.114207973925	174363.833036	0.00159957674714	2.2427366198	155203.797686	118400.691856
1675000.0	14496.0541138	195287.655058	0.11460665579	174374.922377	0.00168111052704	2.24657832192	155445.847604	118430.857949
1700000.0	14594.5969481	207158.22927	0.115013421262	174364.774813	0.00176612279473	2.24992832424	155611.206628	118403.959984
1725000.0	14693.220762	219628.91506	0.115429575891	174341.09233	0.00185465078253	2.25310196186	155743.406532	118352.113561
1750000.0	14791.9280414	232721.340109	0.115851707683	174336.826193	0.00194643641445	2.25619674023	155890.094368	118313.115021
1775000.0	14890.7147392	246457.67432	0.116279220068	174346.333719	0.00204160212188	2.25904303506	156026.007922	118268.229697
1800000.0	14989.5806561	260860.80448	0.116711127782	174360.75259	0.00214032326599	2.26147882269	156123.753704	118197.000672
1825000.0	15088.5317525	275962.778789	0.117149432615	174370.644384	0.00224283185808	2.26348988772	156173.755201	118092.112021
1850000.0	15187.5803548	291782.772013	0.117597274264	174363.796516	0.00234934575757	2.26525150773	156180.607213	117955.393639
1875000.0	15286.7454101	308353.503931	0.118050523662	174341.239758	0.00246002314523	2.26684582142	156152.741243	117792.811581
1900000.0	15386.0297896	325700.849361	0.118508482943	174334.342719	0.0025745260213	2.26827858389	156124.984721	117632.399143
1925000.0	15485.4299895	343853.429179	0.118970350196	174339.381631	0.00269299152774	2.26942696553	156078.641065	117460.28281
1950000.0	15584.9444989	362833.82521	0.119438141446	174351.57035	0.00281552914908	2.27025013058	156005.68041	117270.560243
1975000.0	15684.5793173	382681.4213	0.119915911969	174365.174841	0.00294234653755	2.27082173145	155909.766918	117065.51518
2000000.0	15784.3428402	403417.26452	0.120400289378	174367.794553	0.00307372959607	2.27116025966	155778.809933	116835.380414
2025000.0	15884.2496952	425075.354747	0.120886682388	174347.484849	0.00321005948727	2.27134019115	155606.823383	116574.847773
2050000.0	15984.309394	447691.096992	0.121375064263	174331.253891	0.00335100179868	2.27133224628	155418.978886	116304.35779
2075000.0	16084.5195636	471299.98331	0.121869127476	174328.720273	0.00349645661963	2.27108396285	155219.118166	116027.356135
2100000.0	16184.878704	495928.24856	0.1223732526	174338.168563	0.00364646880567	2.2706277743	155009.964428	115745.71135
2125000.0	16285.3894463	521608.628586	0.122885761945	174352.887579	0.00380126795095	2.26994183148	154781.626896	115451.664625
2150000.0	16386.0573846	548375.516153	0.123403721183	174364.200792	0.00396115924732	2.26902708961	154524.878869	115137.875462
2175000.0	16486.8911672	576265.478262	0.123922879593	174361.421899	0.00412653709239	2.26792336852	154233.269727	114799.080578
2200000.0	16587.9023332	605317.607734	0.12444171282	174338.861525	0.00429769060507	2.26671765302	153913.538377	114440.404674
2225000.0	16689.0972581	635569.310113	0.124968443087	174326.036442	0.00447399269526	2.26534600788	153589.173307	114080.616017
2250000.0	16790.4754945	667060.147998	0.12550367558	174326.250818	0.00465545533286	2.26376041065	153256.850157	113717.360266
2275000.0	16892.03729	699826.615708	0.126046095441	174334.995854	0.00484228123084	2.26194469621	152908.618583	113344.429766
2300000.0	16993.7840569	733901.41384	0.126593520724	174346.723357	0.00503470451988	2.25988647754	152536.833896	112955.983231
2325000.0	17095.7198872	769322.025892	0.127146630435	174356.678251	0.00523293393062	2.25760655029	152139.430943	112550.294456
2350000.0	17197.8534862	806137.137868	0.127705915019	174359.084191	0.00543727162234	2.25518203432	151721.167265	112130.850133
2375000.0	17300.1950885	844391.886226	0.128265928464	174344.331871	0.00564820180419	2.25275767426	151288.550693	111701.578933
2400000.0	17402.7508706	884116.97072	0.128828375366	174327.331622	0.00586536441696	2.25026083541	150848.289795	111267.965088
2425000.0	17505.5241205	925376.956113	0.129396309364	174320.761027	0.00608854528289	2.24754728801	150396.944022	110828.323391
2450000.0	17608.5115699	968191.594478	0.129972617368	174323.46185	0.00631772211172	2.24457017395	149928.920351	110378.800437
2475000.0	17711.7180711	1012620.25053	0.13055922215	174333.455447	0.00655307985403	2.24134367894	149442.736835	109918.216742
2500000.0	17815.1454246	1058689.16858	0.131153540082	174345.778854	0.00679483868349	2.23793524124	148938.812865	109446.260814
2525000.0	17918.8021159	1106467.38124	0.131752041231	174354.544225	0.00704346360363	2.23442282127	148418.907556	108963.69828
2550000.0	18022.690871	1155976.32625	0.132350282161	174352.789978	0.00729929089729	2.23090541796	147887.200417	108472.905623
2575000.0	18126.8227104	1207292.39331	0.132948009774	174335.557351	0.00756274282184	2.22744033158	147348.416034	107977.458668
2600000.0	18231.2026668	1260456.12515	0.133552069725	174320.850012	0.00783315159561	2.22386946494	146802.559356	107478.294605
2625000.0	18335.830956	1315505.63207	0.134165149668	174316.202992	0.00811024994459	2.22009290521	146245.660355	106973.050895
2650000.0	18440.7100391	1372496.54143	0.134785741357	174319.121496	0.00839427988806	2.21611892394	145675.899354	106460.335222
2675000.0	18545.8438106	1431491.85192	0.135412518529	174326.607852	0.00868552204004	2.21195281184	145091.124333	105938.485581
2700000.0	18651.2336954	1492523.3953	0.136048443748	174337.029478	0.00898400001804	2.20756237197	144487.352673	105404.749521
2725000.0	18756.8854272	1555644.05108	0.136691379705	174346.355062	0.0092900222623	2.20302132187	143868.922899	104862.005112
2750000.0	18862.8051006	1620909.17982	0.137337163307	174349.356603	0.0096040257555	2.19844810377	143242.954767	104314.814592
2775000.0	18968.9987493	1688377.26066	0.137980400351	174340.007342	0.00992654698897	2.19397817492	142618.581959	103769.400468
2800000.0	19075.4716882	1758109.45016	0.138621564712	174321.653217	0.010257587143	2.18959445424	141997.022463	103226.718918
2825000.0	19182.226855	1830161.61148	0.139273495361	174312.2939	0.0105961551097	2.18498188516	141361.115393	102675.696769
2850000.0	19289.2667354	1904586.66814	0.139935725021	174311.118452	0.0109423699337	2.18015744515	140711.403279	102116.557342
2875000.0	19396.594216	1981438.5298	0.140606484903	174315.786947	0.011296464625	2.17516710266	140049.823439	101550.308961
2900000.0	19504.2124631	2060772.39057	0.141283697335	174323.639308	0.011658720767	2.17006127771	139378.464078	100978.036992
2925000.0	19612.1255806	2142644.60955	0.14196940112	174332.930767	0.0120292745772	2.16480797622	138691.825758	100395.552559
2950000.0	19720.3396592	2227111.78528	0.142663196803	174341.166456	0.0124083533581	2.15943831155	137991.720895	99804.175475
2975000.0	19828.8601989	2314232.40991	0.143359505879	174344.098183	0.0127964148958	2.15408856702	137289.981148	99212.3017032
3000000.0	19937.691186	2404067.7545	0.144051669242	174336.886459	0.013194010132	2.14890375544	136599.448011	98629.1077991
3025000.0	20046.837059	2496704.08549	0.144736989308	174319.529783	0.0136014282809	2.14391300334	135924.949658	98058.3858048
3050000.0	20156.300345	2592207.78833	0.145433392	174308.677416	0.014017393972	2.13866498894	135232.634896	97476.9097854
3075000.0	20266.0825237	2690611.15604	0.14614289273	174305.175781	0.0144417766846	2.13313092865	134519.540555	96882.501907
3100000.0	20376.1874731	2791967.09038	0.146864139266	174307.66882	0.0148747215155	2.1273639868	133789.55862	96277.7411051
3125000.0	20486.6254387	2896389.07723	0.147595640669	174314.584503	0.0153165887599	2.12142381537	133046.884239	95665.364498
3150000.0	20597.3961237	3003896.68599	0.148335071394	174323.840188	0.0157675082652	2.1153811254	132296.557418	95048.6762648
3175000.0	20708.5010114	3114529.26446	0.149079758428	174333.130741	0.0162277214457	2.10931108136	131544.190914	94431.4349301
3200000.0	20819.953609	3228447.08358	0.149826566982	174339.764598	0.0166978759153	2.10329356437	130796.03623	93817.9514231
3225000.0	20931.7458038	3345615.96385	0.150571455938	174340.751232	0.0171780993705	2.09741477237	130058.950516	93212.9197053
3250000.0	21043.8865936	3466177.98063	0.151309702803	174332.515805	0.0176691282574	2.09177041864	129340.808096	92621.862203
3275000.0	21156.3720902	3590167.20385	0.15204144836	174317.568431	0.0181708053152	2.08633390711	128641.439037	92044.8718856
3300000.0	21269.2048476	3717683.35129	0.152775598783	174307.118974	0.0186822855229	2.08088970391	127946.638534	91472.3791865
3325000.0	21382.3838879	3848764.96404	0.153521570548	174302.168575	0.0192032447698	2.07522471408	127234.889814	90889.2538936
3350000.0	21495.92014	3983520.33113	0.154283512158	174302.496082	0.0197337148014	2.06926084885	126498.201351	90289.8762515
3375000.0	21609.8131809	4121940.16537	0.155058838126	174306.882666	0.0202736828424	2.06306763552	125742.850764	89678.6258222
3400000.0	21724.0808287	4264212.98929	0.155845313608	174314.014756	0.0208236865696	2.05670869537	124974.462063	89059.3947238
3425000.0	21838.7166106	4410288.96374	0.156639571075	174322.162855	0.0213836817222	2.05026156558	124199.917047	88436.94472
3450000.0	21953.7296063	4560291.61877	0.15743831765	174329.453326	0.0219541289533	2.04380376485	123425.81743	87815.7950197
3475000.0	22069.1255266	4714326.46889	0.158237577246	174333.73215	0.0225355094247	2.03741906153	122659.464323	87201.0422666
3500000.0	22184.8990921	4872400.61648	0.159032984183	174332.598476	0.0231280795307	2.03119147332	121908.042895	86597.6084204
3525000.0	22301.0515004	5034609.56531	0.159819641901	174323.394542	0.0237324013553	2.02521273595	121179.401058	86010.945133
3550000.0	22417.5887058	5201123.00539	0.160601102947	174311.932337	0.0243481917149	2.01939816474	120468.888604	85437.9858616
3575000.0	22534.5008063	5371924.62342	0.161383418147	174304.615916	0.0249745447325	2.01361622877	119766.906607	84872.1382304
3600000.0	22651.7898379	5547092.49997	0.162177125429	174301.489174	0.0256112625641	2.00765589061	119051.40949	84297.8053908
3625000.0	22769.4630212	5726703.32008	0.162985040596	174302.188819	0.0262583094487	2.00147104618	118317.489307	83711.5201876
3650000.0	22887.5301136	5910867.44234	0.163804903833	174306.029537	0.0269159351481	1.99511594177	117570.075095	83116.7054038
3675000.0	23005.9971075	6099666.29271	0.164634138703	174312.034485	0.0275843426923	1.98864866103	116814.487574	82517.0662941
3700000.0	23124.8648191	6293136.66926	0.165469798629	174319.060497	0.0282636713732	1.98213190996	116056.392271	81916.533096
3725000.0	23244.1364258	6491359.06655	0.16630866846	174325.895501	0.028954205821	1.97562851607	115301.453849	81319.0553763
3750000.0	23363.8136229	6694415.70749	0.167147266261	174331.059437	0.0296562804259	1.96920287358	114555.530312	80728.7415766
3775000.0	23483.8965156	6902390.9487	0.167981692383	174332.921789	0.0303702958071	1.9629224504	113824.641372	80149.8117115
3800000.0	23604.3834948	7115371.56077	0.168807685838	174329.691399	0.0310966978564	1.95685489279	113114.870229	79586.5350301
3825000.0	23725.2711226	7333447.06337	0.16962158691	174319.998709	0.0318358944663	1.9510564428	112431.398125	79042.5676159
3850000.0	23846.5559835	7556704.83363	0.170434802482	174310.982002	0.0325868154038	1.94530450677	111756.492963	78505.786482
3875000.0	23968.2413184	7785223.74374	0.171260042234	174305.688118	0.0333487889033	1.93936722111	111068.381167	77960.9719583
3900000.0	24090.3325942	8019080.58279	0.172096206732	174303.804796	0.0341218692007	1.93327351659	110369.404764	77409.6497253
3925000.0	24212.8342787	8258351.99608	0.172941314703	174304.875482	0.0349061492024	1.92706740723	109663.372808	76854.3761288
3950000.0	24335.7496914	8503114.49483	0.173793173131	174308.404522	0.0357017505993	1.92079470313	108954.238798	76297.8253032
3975000.0	24459.0808947	8753444.63116	0.174649319948	174313.72678	0.0365088367961	1.91450338337	108246.148779	75742.8060033
4000000.0	24582.8286152	9009419.15758	0.175507143481	174320.11193	0.0373275926121	1.9082415983	107543.380288	75192.265156
4025000.0	24706.9921767	9271115.13148	0.176363588885	174326.696105	0.0381582586705	1.9020579167	106850.246557	74649.1953075
4050000.0	24831.5730781	9538663.28955	0.177215527575	174332.518557	0.0390012005971	1.89600155724	106171.25615	74116.7514955
4075000.0	24956.569118	9812168.4978	0.178059436895	174336.445078	0.0398568164804	1.890123193	105511.011592	73598.189296
4100000.0	25081.9711614	10091652.3767	0.178895169967	174337.224696	0.0407252773075	1.88441046568	104867.939716	73092.459393
4125000.0	25207.7779266	10377195.6072	0.179729690549	174333.301162	0.0416067515755	1.87872956619	104228.458853	72590.170784
4150000.0	25333.9903034	10668878.5912	0.180562335528	174324.325142	0.042501351261	1.87309083668	103593.389841	72091.8323319
4175000.0	25460.6153796	10966877.8288	0.181399047437	174316.583454	0.0434080793763	1.86739517469	102956.725394	71593.4836235
4200000.0	25587.6554104	11271288.6457	0.182240567619	174311.932468	0.0443266096126	1.86163409356	102318.500561	71095.1488144
4225000.0	25715.1034221	11582074.4876	0.183085077532	174310.168019	0.0452567924274	1.85584160057	101681.58886	70598.7205175
4250000.0	25842.9580614	11899299.8882	0.1839307497	174310.93486	0.0461987066878	1.850051219	101048.852802	70106.1247444
4275000.0	25971.232563	12223283.9283	0.184775356265	174313.946205	0.0471528803299	1.84430077872	100423.717326	69619.6947366
4300000.0	26099.9112352	12553901.53	0.185616714235	174318.731271	0.0481191173035	1.83862726022	99809.2224681	69141.468597
4325000.0	26228.9869742	12891177.5912	0.186452408	174324.749453	0.0490974900973	1.83306655054	99208.3342906	68673.438013
4350000.0	26358.4726439	13235493.3451	0.18728321127	174331.1593	0.0500887542287	1.82759148986	98618.4319719	68213.9106079
4375000.0	26488.3515817	13586670.4819	0.188113776556	174336.86978	0.0510925819667	1.82210833359	98030.2574148	67756.5389105
4400000.0	26618.6255703	13944824.3575	0.188943288352	174341.380291	0.0521091771075	1.81663913918	97445.400672	67302.3354846
4425000.0	26749.3062082	14310260.0813	0.189770336261	174344.091058	0.0531391015111	1.81121341945	96866.0787926	66852.7203067
4450000.0	26880.373478	14682723.9999	0.190593842274	174344.418089	0.0541819318521	1.80585629754	96294.091069	66408.8295917
4475000.0	27011.8478396	15062712.5635	0.191412090658	174341.504196	0.0552386362845	1.80060260218	95732.1503553	65972.4491858
4500000.0	27143.7071048	15449949.3738	0.192223697017	174334.811258	0.0563087703602	1.7954752063	95181.9518245	65544.6502735
4525000.0	27275.9632764	15844807.4572	0.193030932409	174327.750221	0.0573920449265	1.79043689461	94641.8675792	65124.4413066
4550000.0	27408.6023773	16247164.9833	0.193835537654	174323.561065	0.0584873543693	1.78545236809	94110.2045076	64710.7715556
4575000.0	27541.6295225	16657286.5208	0.194635910112	174322.015072	0.059595087503	1.78053993592	93588.7547747	64304.9313202
4600000.0	27675.0319196	17075076.6113	0.19543343715	174322.239366	0.0607151741895	1.77563305538	93071.6862135	63903.1447468
4625000.0	27808.8182954	17500847.2279	0.196229110193	174323.832712	0.0618480602715	1.7707110339	92557.0777126	63504.1414858
4650000.0	27942.9719247	17934375.5594	0.197023087957	174326.606945	0.0629933047346	1.76578774473	92045.5405191	63108.1842417
4675000.0	28077.5113655	18376184.4052	0.19781488823	174330.40231	0.0641516544741	1.76087877979	91538.2742082	62716.0502419
4700000.0	28212.4117933	18825866.5981	0.198604437351	174334.962423	0.0653223771205	1.75599990283	91036.0603439	62328.0970848
4725000.0	28347.6927076	19283983.273	0.19939104303	174339.995846	0.0665063374044	1.75117111338	90540.443497	61945.3567292
4750000.0	28483.3371478	19750297.1384	0.200174220718	174345.224662	0.0677031192699	1.74641102462	90052.5349257	61568.4344862
4775000.0	28619.3436637	20224918.0535	0.200953142563	174350.240882	0.0689128768283	1.74173792061	89573.6792689	61198.2015609
4800000.0	28755.7230793	20708255.733	0.201726727744	174354.668756	0.0701362531585	1.73717714452	89105.7378701	60835.8344086
4825000.0	28892.4541545	21199983.3336	0.202493229367	174357.539479	0.0713729432306	1.73270509905	88647.0581871	60480.453931
4850000.0	29029.5421666	21700411.8843	0.203251799459	174357.853597	0.072623628189	1.7282990123	88195.9042659	60131.0755895
4875000.0	29166.9892061	22209777.6987	0.20400308996	174355.155116	0.073888677343	1.72396585699	87752.4426552	59787.7076224
4900000.0	29304.7799462	22727861.3525	0.204747997789	174349.072761	0.0751677585579	1.71971183325	87316.4856188	59450.002031
4925000.0	29442.9158305	23254847.8616	0.205489838602	174342.713963	0.0764600810251	1.71549621953	86885.662601	59116.4049318
4950000.0	29581.4087749	23791183.462	0.206230976455	174338.35273	0.0777654480361	1.71129631374	86458.5942101	58785.925724
4975000.0	29720.2416714	24336544.7466	0.206971795996	174335.9181	0.0790832707042	1.70712018628	86035.6120909	58458.6924728
5000000.0	29859.4140738	24891032.1828	0.207712632432	174335.368295	0.0804135581784	1.70297878466	85617.2627834	58134.9464573
5025000.0	29998.9313675	25454903.3242	0.208453589853	174336.632999	0.0817565923341	1.69888450288	85204.3135204	57815.1444348
5050000.0	30138.7969855	26028386.1879	0.209191257909	174339.211428	0.0831127700531	1.69483488875	84797.1814366	57499.8134945
5075000.0	30278.9972584	26611292.4571	0.209923238826	174342.453149	0.0844819633922	1.69081511167	84395.2113221	57188.791536
5100000.0	30419.5293148	27203725.5937	0.210650678479	174346.275228	0.0858642085878	1.68682444255	83997.9819983	56881.704593
5125000.0	30560.3909873	27805789.2303	0.211374528053	174350.459717	0.0872595690658	1.68286451516	83605.2290321	56578.2736554
5150000.0	30701.5874422	28417783.9114	0.212095962217	174354.855184	0.0886684043511	1.6789371161	83216.8005945	56278.3407612
5175000.0	30843.1165934	29039776.6487	0.212815858394	174359.254131	0.09009068585	1.67504664677	82832.5945871	55981.6992641
5200000.0	30984.9727082	29671699.5947	0.213535231873	174363.415797	0.0915263099336	1.67119805028	82452.5962497	55688.2414428
5225000.0	31127.1564706	30313656.4568	0.214254959418	174367.127708	0.0929752743876	1.66739849964	82076.928976	55397.8872632
5250000.0	31269.6691485	30965751.1096	0.214975477636	174370.067485	0.0944377582715	1.66365605362	81705.9005992	55110.7787689
5275000.0	31412.5111074	31628088.637	0.215691838938	174371.565995	0.0959140695983	1.65997887853	81340.8427215	54828.0620033
5300000.0	31555.6799582	32300776.1885	0.216401718618	174371.019736	0.0974045062929	1.65636902401	80982.227074	54550.2023506
5325000.0	31699.1733641	32983921.8654	0.217105670424	174367.990687	0.0989093245424	1.65282603207	80629.6733148	54276.8840433
5350000.0	31842.99538	33677823.4181	0.217804870645	174362.299238	0.100428744978	1.64935004288	80282.8666052	54007.7601785
5375000.0	31987.1390759	34382389.2513	0.218503468109	174356.988838	0.101961397348	1.64589485622	79939.0260834	53741.030395
5400000.0	32131.6042868	35097702.6083	0.21920383648	174353.154136	0.103506850984	1.64244426648	79596.9004747	53475.7861365
5425000.0	32276.3920758	35823858.0325	0.219907370023	174350.809612	0.105065010764	1.63899559294	79256.0574785	53211.656636
5450000.0	32421.5043958	36560949.0766	0.220615434474	174349.947636	0.106635870961	1.63554963896	78916.2267937	52948.3610745
5475000.0	32566.9439395	37309068.5663	0.221328105642	174350.417254	0.108219424188	1.6321082118	78577.5145414	52685.9535459
5500000.0	32712.7116544	38068309.4498	0.222039937618	174351.795258	0.109815971616	1.62868083643	78241.7827628	52426.0564209
5525000.0	32858.8065006	38838765.2983	0.222750420578	174353.881863	0.111425589327	1.62526905132	77909.0337844	52168.6862146
5550000.0	33005.22797	39620528.9858	0.223460695572	174356.572893	0.1130482879	1.62187413742	77578.7720553	51913.3677431
5575000.0	33151.9762685	40413692.2772	0.224171879249	174359.738645	0.114684106226	1.61849647347	77250.5025342	51659.6585141
5600000.0	33299.0524523	41218346.1746	0.224885253999	174363.301601	0.116332966086	1.61513631855	76923.7660582	51407.1084428
5625000.0	33446.4583149	42034580.474	0.225601901441	174367.108304	0.117994948161	1.61179409306	76598.1214817	51155.319385
5650000.0	33594.1963966	42862483.7703	0.226323054638	174371.017932	0.119670001718	1.60846992541	76273.1683693	50903.8896808
5675000.0	33742.2699863	43702143.2275	0.227049716331	174374.912259	0.121358117605	1.60516381335	75948.5762436	50652.4963174
5700000.0	33890.6824489	44553645.0222	0.227779822155	174378.439609	0.123059456879	1.60188136588	75625.0663369	50401.6932186
5725000.0	34039.4365488	45417136.504	0.228509718443	174381.128781	0.124774289857	1.59862863025	75303.9172034	50152.5693643
