z	T	P	nabla_ad	S	rho	delta	cp	cv
1950000.0	16017.1745666	454852.535744	0.121529735846	174348.836769	0.00339431976086	2.27154147156	155398.087621	116245.04056
1975000.0	16117.3861634	478756.094696	0.122027088346	174350.473526	0.00354102048387	2.27122086781	155195.186626	115966.610096
2000000.0	16217.7474684	503688.033678	0.122534097153	174362.313649	0.00369233450669	2.27068517014	154980.254823	115681.398172
2025000.0	16318.2619769	529681.521939	0.123048748202	174376.986378	0.00384851489061	2.26991762493	154742.856839	115381.110586
2050000.0	16418.9361659	556771.523723	0.123567639792	174385.283989	0.00400989067736	2.26892749851	154474.784856	115059.307336
2075000.0	16519.7795562	584995.355405	0.124086256946	174375.862249	0.00417688359113	2.2677701048	154171.452501	114712.219463
2100000.0	16620.8036872	614392.310315	0.12460707683	174353.433989	0.00434951354305	2.26651834777	153847.978609	114351.384646
2125000.0	16722.0115585	644998.386433	0.125136570054	174344.863879	0.00452720706406	2.26507502294	153521.114899	113990.616451
2150000.0	16823.4020313	676847.921445	0.125674205492	174348.077982	0.00471008730606	2.26341166841	153183.818668	113624.458185
2175000.0	16924.9770994	709986.193054	0.126218399342	174358.307361	0.00489840762825	2.26151375927	152827.99553	113246.543874
2200000.0	17026.7386659	744445.682513	0.126767140889	174369.785196	0.00509240828115	2.2593749688	152447.126612	112851.968735
2225000.0	17128.6913168	780261.445077	0.127322729769	174378.462767	0.00529225379759	2.25702804557	152042.047641	112441.32377
2250000.0	17230.8438137	817477.153793	0.127882968448	174376.918097	0.00549830436291	2.25457854561	151617.758662	112017.793786
2275000.0	17333.2083885	856150.479909	0.128442998828	174358.064427	0.00571102778765	2.25215068489	151181.519477	111586.132975
2300000.0	17435.7877283	896304.598051	0.129007152094	174344.341759	0.00592977127599	2.24958377232	150737.686181	111150.635277
2325000.0	17538.5838373	938000.657432	0.129576962551	174340.406333	0.00615454927855	2.24678793818	150280.74949	110707.628987
2350000.0	17641.5951783	981265.078026	0.130156659448	174345.704963	0.00638532664637	2.24372178432	149806.525378	110254.385184
2375000.0	17744.8264839	1026152.39224	0.130745967339	174356.926567	0.00662234694285	2.24042440195	149314.040219	109789.831558
2400000.0	17848.2803117	1072692.19718	0.131341979943	174368.900269	0.00686586404495	2.23696927558	148804.390803	109314.147743
2425000.0	17951.9653319	1120953.41846	0.131940929315	174375.309756	0.00711635972525	2.23343705427	148279.69731	108828.353561
2450000.0	18055.8846112	1170958.98534	0.132538955519	174369.322036	0.00737416946622	2.22991772047	147744.198681	108335.056321
2475000.0	18160.0490704	1222781.9726	0.133137619179	174350.059514	0.0076395268496	2.22644719675	147203.281104	107838.293911
2500000.0	18264.4628205	1276467.69703	0.133744564601	174338.49733	0.00791165067073	2.22280673127	146653.695624	107337.144614
2525000.0	18369.125353	1332051.23853	0.134360025521	174336.300332	0.00819051578805	2.21896501318	146092.512563	106829.428792
2550000.0	18474.0385594	1389582.35233	0.134982426189	174340.714962	0.00847635329619	2.2149303389	145518.069651	106313.913514
2575000.0	18579.207647	1449132.71951	0.135611681081	174349.272811	0.00876942852469	2.21069156751	144927.082872	105788.171598
2600000.0	18684.634799	1510734.27735	0.136250169342	174359.890826	0.00906979927462	2.20623781731	144317.537793	105250.873881
2625000.0	18790.3255636	1574437.89544	0.136894540236	174367.976625	0.00937781562997	2.20166649794	143695.365262	104705.86124
2650000.0	18896.2860117	1640299.59558	0.13754024335	174368.119356	0.0096939440995	2.19710012274	143068.178782	104158.139239
2675000.0	19002.5220652	1708378.68732	0.138181711237	174354.284201	0.0100187333382	2.192680409	142445.549517	103614.111297
2700000.0	19109.0384155	1778735.53339	0.138825722249	174338.003507	0.0103516715605	2.18823245745	141819.610762	103068.904054
2725000.0	19215.8376642	1851424.08886	0.139480821997	174331.160237	0.0106921116207	2.18354880119	141178.942997	102515.097947
2750000.0	19322.9223827	1926497.28736	0.140145746153	174331.834512	0.011040245428	2.17866673514	140525.08819	101953.507105
2775000.0	19430.2954911	2004009.15234	0.140818620954	174337.657302	0.0113963215968	2.17363253085	139859.911882	101385.082928
2800000.0	19537.9602743	2084015.084	0.141497772226	174345.961915	0.0117606088525	2.16848973275	139184.761691	100810.367402
2825000.0	19645.9214868	2166571.1875	0.142186443306	174355.375223	0.0121331953299	2.16318224474	138492.416939	100224.10596
2850000.0	19754.185269	2251734.15023	0.142881728186	174362.606491	0.0125144050159	2.15779789987	137789.981406	99631.3034165
2875000.0	19862.7566595	2339562.89911	0.143577658036	174363.292314	0.0129047268028	2.15247440197	137089.640237	99040.6981242
2900000.0	19971.6418732	2430144.2835	0.144267236768	174352.219722	0.0133048293658	2.14736083822	136404.46829	98461.6359937
2925000.0	20080.8420191	2523539.50833	0.144954327141	174335.628464	0.0137143967161	2.14232541436	135727.175599	97889.5105942
2950000.0	20190.3580989	2619790.8618	0.145654657621	174326.902378	0.0141323082509	2.13698546415	135028.031219	97303.7989316
2975000.0	20300.194011	2718951.06475	0.146367707211	174325.176867	0.014558653863	2.13137427322	134309.191264	96705.8753959
3000000.0	20410.3586883	2821119.93757	0.147092206865	174329.108234	0.0149937213433	2.12554548104	133574.618899	96098.3705237
3025000.0	20520.8541784	2926336.60612	0.147826225566	174336.856143	0.0154376723694	2.11956537864	132828.867211	95484.2224012
3050000.0	20631.6814171	3034632.45456	0.14856744604	174346.34835	0.0158906792108	2.11350409018	132077.085492	94866.8325346
3075000.0	20742.8514235	3146138.2679	0.149313199862	174355.223452	0.0163532705415	2.1074368481	131324.985873	94250.1084368
3100000.0	20854.3618263	3260867.47604	0.15005990448	174360.650226	0.0168256718892	2.1014462144	130578.959271	93638.3846042
3125000.0	20966.2163501	3378901.09308	0.150803500048	174359.510744	0.0173083747521	2.09562036707	129846.1432	93036.5976749
3150000.0	21078.4191714	3500340.39925	0.151539129534	174348.311915	0.0178019880489	2.09005188653	129134.374351	92450.3009377
3175000.0	21190.9652933	3625210.16376	0.152271009143	174334.122805	0.0183058929858	2.08462499133	128437.154917	91875.2021342
3200000.0	21303.8606798	3753642.41073	0.153007076042	174325.037069	0.018819581956	2.07914653169	127740.392072	91301.7641026
3225000.0	21417.102941	3885642.88222	0.153757911822	174321.587329	0.0193426135582	2.07338501861	127020.428556	90713.2848657
3250000.0	21530.7034235	4021319.5081	0.15452398579	174323.158333	0.0198751587343	2.06734418669	126277.372827	90109.8698638
3275000.0	21644.667713	4160727.98287	0.155302899215	174328.4671	0.0204173822434	2.06109198296	125517.289452	89495.7099641
3300000.0	21758.9972683	4303891.39631	0.156091845917	174336.034371	0.0209693944256	2.05469871931	124746.329834	88875.0374436
3325000.0	21873.7076078	4450990.69195	0.156887849044	174344.16744	0.0215317759269	2.04823731356	123970.95039	88252.3524306
3350000.0	21988.7915954	4601985.88838	0.157687202471	174350.878472	0.0221045780538	2.04178847742	123198.091669	87632.4289261
3375000.0	22104.2535472	4756971.07456	0.158485946988	174354.025479	0.0226882437995	2.03543397516	122434.845035	87020.1636894
3400000.0	22220.1025132	4916112.30237	0.159279400776	174350.979197	0.0232834886219	2.02926672857	121689.156794	86421.0694537
3425000.0	22336.3287233	5079395.52177	0.160063493456	174339.962407	0.0238904882574	2.02335614471	120967.187807	85839.39896
3450000.0	22452.9307734	5246905.45578	0.160844813901	174329.548416	0.0245083926623	2.01755684365	120259.632951	85268.8708654
3475000.0	22569.9101343	5418748.72776	0.161628720993	174323.245056	0.0251369049787	2.0117534988	119556.722175	84702.7000865
3500000.0	22687.2737403	5595037.18546	0.162426840201	174321.18316	0.0257758400369	2.00571993262	118835.12117	84124.4249013
3525000.0	22805.0233217	5775781.24103	0.163238447577	174322.811749	0.0264251310455	1.99947776055	118096.549358	83535.2144634
3550000.0	22923.1653689	5961057.88741	0.164061198371	174327.30724	0.0270849356047	1.99308370054	117346.199197	82938.6536386
3575000.0	23041.705264	6150945.24146	0.16489248445	174333.672886	0.0277554692615	1.98659591004	116589.301808	82338.3811478
3600000.0	23160.6471463	6345522.7133	0.16572936555	174340.775858	0.0284369889734	1.98007492574	115831.419804	81738.2907838
3625000.0	23279.9937915	6544871.28727	0.166568530928	174347.37747	0.0291297760015	1.97358474133	115078.322805	81142.3918482
3650000.0	23399.7472679	6749083.54091	0.167406340668	174351.893843	0.0298342223459	1.9671906632	114335.8823	80554.8163226
3675000.0	23519.9079235	6958253.58391	0.168238927309	174352.654111	0.0305507466632	1.96096011365	113610.242386	79979.8800788
3700000.0	23640.4712585	7172440.55269	0.169061843412	174347.831999	0.0312797525305	1.95496250072	112907.437723	79421.7859904
3725000.0	23761.4334062	7391733.81531	0.169873006866	174337.299558	0.0320214576449	1.9492233717	112230.453607	78882.7177354
3750000.0	23882.7922561	7616217.81396	0.170689212194	174329.251031	0.0327744935792	1.94342276772	111552.211353	78343.9903212
3775000.0	24004.5525783	7845969.46115	0.17151758975	174324.806121	0.0335385492845	1.93743673491	110860.648556	77797.1336656
3800000.0	24126.7195598	8081064.76352	0.172356315924	174323.689719	0.0343136967004	1.93130758338	110159.372767	77244.5383053
3825000.0	24249.2990811	8321603.24052	0.173203429995	174325.442365	0.0351000890919	1.92507767863	109452.067534	76688.6902245
3850000.0	24372.2948055	8567670.94403	0.17405667209	174329.48617	0.0358978671899	1.91879538491	108742.894961	76132.3953011
3875000.0	24495.7069565	8819325.83331	0.174913387763	174335.159249	0.0367071721983	1.91250811159	108036.009363	75578.4966076
3900000.0	24619.5358673	9076645.03218	0.175770944046	174341.67079	0.0375281965769	1.90626462813	107335.718892	75029.952207
3925000.0	24743.7803929	9339705.9945	0.176626294078	174348.165628	0.0383611817893	1.90011365191	106646.388447	74489.7983849
3950000.0	24868.4378846	9608586.83688	0.177476153924	174353.619615	0.0392064188889	1.89410263646	105972.348822	73961.0840357
3975000.0	24993.5041009	9883366.35389	0.17831725736	174356.966095	0.0400642258172	1.88827855483	105317.84043	73446.7872685
4000000.0	25118.9764175	10164152.0633	0.179152425366	174356.77222	0.0409349321097	1.8825773127	104676.249274	72942.4014445
4025000.0	25244.8625644	10451142.797	0.179986521388	174351.494573	0.0418189559909	1.87690340667	104037.669314	72441.051091
4050000.0	25371.1548627	10744295.3101	0.180819567454	174342.149684	0.0427159258856	1.8712591558	103402.870363	71943.2464835
4075000.0	25497.8539529	11043682.6166	0.181657475259	174335.144179	0.043624599104	1.86554508448	102765.761632	71444.9332832
4100000.0	25624.9605587	11349376.3194	0.182499637188	174331.146675	0.0445448655853	1.8597752378	102127.84748	70947.1250385
4125000.0	25752.4896157	11661686.8168	0.183344423507	174330.073054	0.0454771960019	1.85398220744	101492.122906	70451.8500761
4150000.0	25880.4250604	11980456.2008	0.184189704674	174331.422523	0.04642127578	1.84820256459	100861.551375	69961.0596067
4175000.0	26008.7641076	12305747.4727	0.185033422869	174334.898205	0.0473771838628	1.84247166823	100239.186763	69476.8089018
4200000.0	26137.5173473	12637866.2776	0.185873024942	174340.013692	0.0483454985912	1.83682970146	99628.5684678	69001.5266124
4225000.0	26266.6709836	12976742.3156	0.186706419395	174346.256021	0.049326127427	1.83130824775	99032.3365075	68537.0066662
4250000.0	26396.2154544	13322357.0711	0.187536987798	174352.539369	0.0503191050981	1.82583123453	98442.9955375	68078.1614689
4275000.0	26526.1705207	13675149.4845	0.188367194015	174357.975875	0.0513252228801	1.82034898663	97855.6675277	67621.7014252
4300000.0	26656.5161348	14034858.5303	0.18919593361	174362.117625	0.0523439679604	1.81488846021	97272.194178	67168.7201209
4325000.0	26787.2602858	14401723.6322	0.190022105144	174364.349794	0.0533758127057	1.8094774314	96694.6714672	66720.5838892
4350000.0	26918.4043879	14775883.8445	0.190844133897	174363.963807	0.0544210516151	1.80414583791	96125.3665861	66278.7665542
4375000.0	27049.9359825	15157232.3737	0.191660673342	174360.336947	0.0554795438753	1.79891977418	95566.2512905	65844.5271768
4400000.0	27181.8707368	15546204.5427	0.192470354084	174352.959366	0.05655208017	1.79382838671	95019.6795211	65419.420704
4425000.0	27314.1829608	15942455.2854	0.193276598906	174346.511997	0.0576368251077	1.78880518482	94481.910739	65001.0419114
4450000.0	27446.8954432	16346582.7311	0.194079677246	174343.035947	0.0587341840417	1.78384593226	93953.645417	64589.976772
4475000.0	27579.9766492	16758126.4437	0.194878569925	174341.961786	0.0598434281975	1.77894756896	93434.418974	64185.934071
4500000.0	27713.4502531	17177719.9029	0.195675174375	174342.499	0.0609656238617	1.77403743009	92918.2327684	63785.1158967
4525000.0	27847.2896184	17604942.8845	0.196470077457	174344.336522	0.0621000174273	1.76911623716	92404.6139144	63387.0866398
4550000.0	27981.5131198	18040307.9094	0.197263078859	174347.353207	0.0632473623629	1.76419808994	91894.4999749	62992.4163745
4575000.0	28116.1046541	18483599.1133	0.198054004221	174351.299374	0.0644072062495	1.75929761797	91388.7067829	62601.5235962
4600000.0	28251.0682004	18935031.1633	0.198842539171	174355.990014	0.0655798468191	1.75443291888	90888.4566031	62215.1651518
4625000.0	28386.4055627	19394779.5557	0.19962789359	174361.106772	0.0667655095496	1.74962312872	90395.0454655	61834.1216739
4650000.0	28522.1005748	19862619.6531	0.200409774999	174366.334628	0.0679638022174	1.74488466482	89909.5328944	61459.0208215
4675000.0	28658.1731551	20339157.7017	0.201186963047	174371.314002	0.0691756697428	1.74024453837	89433.9404581	61091.1575093
4700000.0	28794.6015495	20824051.5799	0.201958661465	174375.516751	0.0704006125562	1.73571263186	88968.9129996	60730.9440661
4725000.0	28931.3826412	21317397.9474	0.202722782711	174377.875994	0.0716390288213	1.73125709994	88512.3504028	60377.3012428
4750000.0	29068.5310923	21819744.0746	0.203478918271	174377.538126	0.0728919028707	1.72687105846	88063.5266413	60029.7952878
4775000.0	29206.0243578	22330712.1746	0.204228260535	174374.127936	0.0741586291497	1.72255735305	87622.1074406	59688.0211927
4800000.0	29343.8607448	22850413.0051	0.204971496748	174367.512685	0.0754393402534	1.71832091382	87188.0539597	59351.8050718
4825000.0	29482.0563532	23379411.557	0.205712695832	174361.604517	0.07673350162	1.71411287774	86758.6008175	59019.3321431
4850000.0	29620.5939073	23917391.0661	0.206453340418	174357.67235	0.0780401764003	1.70992156492	86332.8778724	58689.9424796
4875000.0	29759.4711492	24464408.6467	0.207193812916	174355.650014	0.0793592741937	1.70575701468	85911.3415365	58363.8124826
4900000.0	29898.6909035	25020653.4967	0.207934300642	174355.494423	0.0806909710642	1.7016307064	85494.6861842	58041.3315966
4925000.0	30038.2625666	25586496.3396	0.208674574773	174357.147202	0.0820356642229	1.69755396218	85083.6710268	57722.9616424
4950000.0	30178.1710601	26161672.2017	0.209410227661	174359.847287	0.0833931797896	1.69351509438	84678.1972606	57409.0000073
4975000.0	30318.4132027	26746283.8461	0.210140574953	174363.187032	0.0847636809869	1.68950546362	84277.7460723	57099.2305906
5000000.0	30458.9863261	27340434.6314	0.210866601807	174367.067964	0.0861472436861	1.68552514334	83881.934002	56793.2991919
5025000.0	30599.8953881	27944433.017	0.211589368041	174371.318001	0.0875441728438	1.68157595129	83490.6233993	56491.0412485
5050000.0	30741.1375142	28558340.1731	0.212309910266	174375.721613	0.0889545260006	1.67766018086	83103.5756993	56192.2088482
5075000.0	30882.7063777	29182085.7292	0.213029428668	174380.092067	0.0903780903746	1.67378192128	82720.6390992	55896.5459951
5100000.0	31024.6022339	29815773.0504	0.213748623082	174384.211922	0.0918149494804	1.66994656388	82341.8919119	55604.0125553
5125000.0	31166.8259027	30459505.5704	0.214468335519	174387.794995	0.0932651839547	1.66616207859	81967.53901	55314.6141476
5150000.0	31309.3787291	31113387.1197	0.215188351454	174390.568522	0.0947289340688	1.66243679298	81598.0089196	55028.5871625
5175000.0	31452.2602748	31777522.9515	0.215902899335	174391.651828	0.0962065823835	1.65877757847	81234.7834268	54747.2800844
5200000.0	31595.4719286	32452150.321	0.216610837501	174390.613153	0.097698601252	1.65518587245	80877.9511121	54470.7965658
5225000.0	31739.0101385	33137337.3895	0.217313297308	174387.020964	0.0992050125771	1.65166135078	80527.0759404	54198.7200814
5250000.0	31882.8700937	33833082.8093	0.218011749429	174381.142315	0.100725648347	1.64819602479	80181.4401117	53930.5174984
5275000.0	32027.0512071	34539488.4534	0.218710364671	174376.109679	0.102259319069	1.64474515077	79838.3083393	53664.3804611
5300000.0	32171.5539379	35256649.8928	0.219411199038	174372.587764	0.103805697265	1.64129786008	79496.7518963	53399.6055987
5325000.0	32316.3796253	35984661.2383	0.220115591033	174370.533303	0.105364786353	1.63785274033	79156.3935306	53135.8615784
5350000.0	32461.5304892	36723615.7418	0.22082481139	174369.97298	0.106936511949	1.63440971034	78816.9490816	52872.8631204
5375000.0	32607.0090474	37473605.9264	0.22153748041	174370.638365	0.108520981588	1.63097354902	78479.05719	52611.1274879
5400000.0	32752.8154441	38234724.8348	0.222248588037	174372.141454	0.11011846428	1.62755245741	78144.3488372	52352.0876158
5425000.0	32898.9486742	39007065.8023	0.222958684704	174374.327322	0.111729005368	1.62414723981	77812.4625993	52095.4243801
5450000.0	33045.4084289	39790721.2079	0.223668860147	174377.103525	0.113352598738	1.62075849398	77482.9140112	51840.6864585
5475000.0	33192.1951535	40585782.4891	0.224380357563	174380.359992	0.114989245655	1.61738700101	77155.2123428	51587.4117147
5500000.0	33339.3101114	41392340.1309	0.225094329367	174383.967811	0.116638958137	1.61403279038	76828.9182719	51335.1994187
5525000.0	33486.7553217	42210483.5589	0.225811956545	174387.821653	0.118301736162	1.61069653108	76503.5842577	51083.6113347
5550000.0	33634.533545	43040300.6889	0.226534403582	174391.726399	0.119977544526	1.60737798297	76178.8172278	50832.2730989
5575000.0	33782.6482387	43881878.1481	0.22726247091	174395.598535	0.12166637494	1.60407758146	75854.3859321	50580.9333848
5600000.0	33931.1022544	44735302.001	0.227992475662	174398.979746	0.123368486386	1.60080353736	75531.5555645	50330.6203054
5625000.0	34079.8962612	45600658.5288	0.228722260648	174401.518202	0.125084071181	1.59755859098	75211.0125809	50081.9418441
5650000.0	34229.0329852	46478114.0413	0.22945221919	174403.012046	0.126813169481	1.59434378016	74892.8098316	49834.9152807
5675000.0	34378.5185241	47367948.7755	0.230182524369	174403.221396	0.128556116184	1.59115952482	74576.9027468	49589.5169763
5700000.0	34528.3472212	48270017.2228	0.230913380798	174401.957511	0.130312690504	1.58800756321	74263.3387592	49345.7611157
5725000.0	34678.5200815	49184403.03	0.231644942634	174398.929814	0.132082976178	1.5848886229	73952.1254804	49103.6664117
