z	T	P	nabla_ad	S	rho	delta	cp	cv
2725000.0	19765.4588661	2260014.64498	0.142954521227	174369.355942	0.012550072526	2.15725139299	137722.503403	99573.5640156
2750000.0	19874.019126	2348061.83274	0.143650018631	174369.169472	0.0129410724852	2.15194156355	137023.077298	98983.7137947
2775000.0	19982.8923304	2438857.0926	0.144338411626	174356.745976	0.0133418763481	2.14685461766	136340.128974	98406.3783325
2800000.0	20092.081487	2532478.78424	0.145026385556	174340.823307	0.0137520101226	2.14179501694	135661.18082	97833.2786175
2825000.0	20201.5868351	2628959.29043	0.145727833477	174332.809001	0.0141704756819	2.13642571014	134959.934367	97246.3108098
2850000.0	20311.412252	2728351.21301	0.1464418456	174331.666811	0.0145973830177	2.13079142276	134239.503531	96647.4835667
2875000.0	20421.566004	2830748.51386	0.147167125791	174336.014552	0.0150330018242	2.12494655629	133503.755184	96039.30216
2900000.0	20532.0514984	2936202.76981	0.147901789944	174343.994611	0.0154775329117	2.11895580262	132757.271989	95424.7837636
2925000.0	20642.8688698	3044738.63081	0.148643371283	174353.565515	0.0159311407966	2.11289115575	132005.323461	94807.4212
2950000.0	20754.0287509	3156483.64006	0.149389144901	174362.204249	0.0163943409615	2.10682810379	131253.604556	94191.0732967
2975000.0	20865.5294771	3271458.86218	0.150135545748	174367.197969	0.0168673931106	2.10085038461	130508.675172	93580.2200221
3000000.0	20977.3740744	3389739.59456	0.150878463099	174365.323215	0.0173507669045	2.09504374066	129777.492121	92979.6883223
3025000.0	21089.5669912	3511431.3067	0.151613051545	174353.206009	0.0178450880466	2.0895001653	129067.918344	92395.0656266
3050000.0	21202.1029037	3636556.18767	0.152344904602	174339.45766	0.0183495678507	2.08407438125	128371.422705	91820.6479353
3075000.0	21314.9878648	3765245.64978	0.153081697132	174330.819589	0.0188638109803	2.07857991061	127673.580326	91246.6110486
3100000.0	21428.2202916	3897507.38295	0.153833824396	174327.852429	0.0193873745524	2.07279059878	126951.282975	90656.6406001
3125000.0	21541.8110887	4033444.39369	0.154600985662	174329.798675	0.0199204474479	2.06672859921	126206.527149	90052.1796483
3150000.0	21655.7664663	4173119.69557	0.155380762313	174335.372078	0.0204632121752	2.06046069789	125445.234502	89437.313589
3175000.0	21770.0867391	4316546.02224	0.156170256216	174343.038715	0.0210157651136	2.05405884372	124673.775988	88816.445913
3200000.0	21884.7886451	4463917.58978	0.156966524243	174351.120938	0.0215787242443	2.04759576266	123898.467027	88193.9570177
3225000.0	21999.8642951	4615188.3679	0.157765822009	174357.641107	0.0221521194377	2.04115301304	123126.312396	87574.640293
3250000.0	22115.3167573	4770440.61167	0.158564119846	174360.42259	0.02273637621	2.03481202197	122364.405708	86963.425675
3275000.0	22231.1570397	4929863.04022	0.159356691059	174356.741964	0.0233322756518	2.0286654609	121620.751488	86365.8815794
3300000.0	22347.3742007	5093431.03163	0.160139842055	174345.285011	0.0239399120415	2.0227756448	120900.887723	85785.7961504
3325000.0	22463.966838	5261228.69008	0.160920903364	174335.225266	0.0245583563661	2.01698258588	120194.520599	85216.2459979
3350000.0	22580.9348953	5433342.8308	0.16170543447	174329.241499	0.02518733262	2.01116866311	119490.971552	84649.7435942
3375000.0	22698.2891753	5609922.04464	0.162504622259	174327.521872	0.025826774024	2.00511450002	118767.677212	84070.4167047
3400000.0	22816.0298027	5790958.83521	0.163317093503	174329.370608	0.0264765521249	1.9988573756	118028.002431	83480.5586215
3425000.0	22934.1631771	5976530.13482	0.164140499646	174334.061797	0.0271368465051	1.99245441942	117277.029953	82883.6611143
3450000.0	23052.694535	6166713.96821	0.16497216265	174340.529739	0.0278078807181	1.98596235997	116520.027941	82283.4404651
3475000.0	23171.6278874	6361589.66436	0.165809116929	174347.643646	0.0284899092401	1.97944322656	115762.530325	81683.7252605
3500000.0	23290.9658668	6561238.16666	0.166648069659	174354.138283	0.0291832206736	1.97296009812	115010.312575	81088.5541272
3525000.0	23410.7096031	6765742.29028	0.167485407914	174358.419302	0.0298881802014	1.96657809944	114269.232203	80502.0401006
3550000.0	23530.8586004	6975187.04268	0.168317116197	174358.887088	0.0306051931795	1.96036511413	113545.379001	79928.4540929
3575000.0	23651.411768	7189675.49221	0.169138838881	174353.556864	0.0313347770192	1.95439042246	112844.908446	79372.1101687
3600000.0	23772.3630482	7409272.05105	0.169949111403	174342.895369	0.0320769959105	1.94866738909	112169.821438	78834.5007926
3625000.0	23893.710881	7634059.64804	0.170766204789	174335.086975	0.0328304332112	1.94285060311	111490.443162	78295.1115022
3650000.0	24015.4605946	7864118.27821	0.171595262202	174330.938464	0.0335949033325	1.93685256378	110798.111908	77747.848544
3675000.0	24137.6191609	8099548.34999	0.172434563064	174330.049588	0.0343705094867	1.93071375942	110096.334091	77195.0376397
3700000.0	24260.1894438	8340411.48794	0.173281994097	174331.993507	0.0351573346297	1.9244800518	109388.953842	76639.2406594
3725000.0	24383.174308	8586784.19632	0.174135311408	174336.189542	0.0359555024327	1.91819746194	108680.018317	76083.2078245
3750000.0	24506.5753178	8838743.02626	0.174991964931	174341.948494	0.0367651870108	1.91191425418	107973.766419	75529.8395595
3775000.0	24630.3926251	9096364.79626	0.175849121234	174348.491027	0.037586592844	1.90567862707	107274.47315	74982.0843775
3800000.0	24754.6249781	9359726.73785	0.176703865448	174354.927019	0.0384199674349	1.89953876113	106586.425975	74442.9228193
3825000.0	24879.2695912	9628906.63802	0.177552871003	174360.292758	0.0392655979868	1.89354274959	105914.023904	73915.4473713
3850000.0	25004.3221477	9903983.11235	0.178392896991	174363.470796	0.0401238005717	1.8877372584	105261.501184	73402.6340165
3875000.0	25129.7858226	10185148.6792	0.17922774257	174362.909311	0.0409950626515	1.8820383048	104620.259878	72898.6059187
3900000.0	25255.6575656	10472436.1587	0.180061544167	174357.242336	0.0418794845629	1.87636794406	103982.120453	72397.6715582
3925000.0	25381.93512	10765882.2075	0.180894557892	174347.904819	0.0427767538569	1.87072228991	103347.479904	71900.0859279
3950000.0	25508.6190545	11065558.8215	0.181732525196	174341.100311	0.0436856678368	1.86500516391	102710.465762	71401.9546953
3975000.0	25635.7166933	11371640.9719	0.18257471431	174337.367385	0.0446063462761	1.85923435392	102072.877687	70904.4899277
4000000.0	25763.2298471	11684236.5996	0.183419263138	174336.45144	0.0455388988586	1.85344346217	101437.686445	70409.6827125
4025000.0	25891.148721	12003285.538	0.184264156233	174337.945982	0.0464831796078	1.84766895184	100807.908236	69919.5314732
4050000.0	26019.472886	12328890.2088	0.185107256734	174341.5107	0.0474393462076	1.84194586133	100186.592219	69436.1011632
4075000.0	26148.2129453	12661361.4993	0.185946198194	174346.766882	0.0484080060074	1.83631555682	99577.3921856	68961.9060662
4100000.0	26277.3477389	13000504.2083	0.186778806404	174353.036142	0.0493888173746	1.83080488947	98982.3911834	68498.3152336
4125000.0	26406.8791284	13346491.7234	0.187609080888	174359.265833	0.0503821712451	1.82532762514	98393.339424	68039.7973243
4150000.0	26536.8155735	13699565.0614	0.188438903363	174364.62096	0.0513884828904	1.81984787527	97806.4276577	67583.7098702
4175000.0	26667.1406315	14059524.0944	0.189267284853	174368.678711	0.0524073733759	1.81439127672	97223.470736	67131.1655797
4200000.0	26797.8720831	14426785.525	0.190092818172	174370.721125	0.0534396298694	1.80898722346	96646.751014	66683.6766782
4225000.0	26928.9944848	14801185.0662	0.19091429446	174370.194017	0.0544849904983	1.80366292407	96078.2555858	66242.4954921
4250000.0	27060.5124971	15182931.0524	0.19173011408	174366.313134	0.0555438987598	1.79844895152	95520.2964964	65809.113336
4275000.0	27192.4241478	15572130.27	0.192539038802	174358.84039	0.05661649132	1.79336544743	94974.6591593	65384.7329948
4300000.0	27324.7216343	15968777.9545	0.193344717289	174352.637483	0.0577014966574	1.78834962284	94437.8692404	64967.1072106
4325000.0	27457.4094874	16373117.1253	0.194147157068	174349.276839	0.0587988281224	1.78339816587	93910.5445329	64556.7541765
4350000.0	27590.4746478	16785055.4769	0.194945526994	174348.32626	0.0599083333248	1.77850331375	93392.0014358	64153.2934799
4375000.0	27723.9220639	17204843.2447	0.195741682808	174348.912798	0.061030472189	1.77359435616	92876.2340006	63752.8713393
4400000.0	27857.7443856	17632457.5135	0.196536082597	174350.837909	0.0621651227439	1.7686753448	92363.0968663	63355.2727322
4425000.0	27991.9403478	18067997.2533	0.19732859932	174353.880662	0.0633123537945	1.76375973012	91853.4094475	62960.9659931
4450000.0	28126.5138608	18511675.162	0.19811901476	174357.909036	0.0644724236258	1.75886328509	91348.2577806	62570.6180616
4475000.0	28261.4484398	18963259.6331	0.198907008345	174362.625832	0.0656449107879	1.75400314332	90848.5647535	62184.6980074
4500000.0	28396.7667273	19423388.7452	0.199691880196	174367.745989	0.0668307693745	1.74920062756	90355.971333	61804.2835688
4525000.0	28532.4421961	19891609.2108	0.200473064744	174372.985815	0.0680292396125	1.74447122891	89871.4290476	61429.9054337
4550000.0	28668.4836197	20368267.6351	0.20124969715	174377.933664	0.069240899834	1.73983795535	89396.5604079	61062.5920491
4575000.0	28804.8912733	20853534.0026	0.20202052042	174382.063969	0.0704660342941	1.73531662966	88932.6111787	60703.1865356
4600000.0	28941.649048	21347204.008	0.202783777285	174384.265392	0.0717045715067	1.73086674713	88476.7087202	60350.0834581
4625000.0	29078.7659314	21849681.312	0.203539200118	174383.825366	0.0729572445229	1.72648506041	88028.4684861	60003.0588354
4650000.0	29216.2365573	22361011.3599	0.204287793613	174380.208434	0.0742241684201	1.72217931062	87587.8068299	59661.8585052
4675000.0	29354.0498001	22881072.4861	0.205030534795	174373.550868	0.0755049749495	1.71794796266	87154.3858455	59326.1477274
4700000.0	29492.2097256	23410110.6358	0.205771297872	174367.691252	0.0767987381389	1.71374272034	86725.3145292	58993.9828695
