z	T	P	nabla_ad	S	rho	delta	cp	cv
0.0	10048.3023562	6849.67508797	0.112252394892	174368.933105	9.89851542954e-05	1.6794677315	100418.366319	81690.7348633
25000.0	10159.3967605	7557.48119633	0.111413648248	174362.323192	0.00010760639795	1.7040550204	103085.631495	83763.4741289
50000.0	10269.2951485	8326.51240163	0.110666853442	174371.37493	0.000116832100231	1.72825005421	105716.964226	85797.3722453
75000.0	10378.0832894	9160.91007517	0.110014782854	174386.21329	0.000126697571667	1.75201330342	108293.035983	87775.6694133
100000.0	10485.8808097	10065.5295184	0.10948469354	174365.497171	0.000137265044503	1.77413913496	110628.734585	89544.7850132
125000.0	10592.8048941	11045.0010244	0.109017268284	174359.010659	0.000148540487495	1.79595332935	112933.790741	91280.4030371
150000.0	10698.8948835	12104.3429736	0.108597872698	174375.642992	0.000160552299535	1.81780331808	115258.727675	93024.4282833
175000.0	10804.2092957	13248.8605202	0.108249215333	174383.91621	0.000173358538546	1.83860196018	117452.598675	94654.6297672
200000.0	10908.8433263	14484.2974058	0.107975832424	174358.600421	0.000187026078893	1.85806139539	119445.636759	96112.2576795
225000.0	11012.8547008	15816.5157827	0.107738289145	174359.434196	0.000201545097227	1.87748724489	121453.637721	97575.8125333
250000.0	11116.2767558	17251.3961517	0.107550178248	174377.741256	0.000216957971843	1.8967632576	123454.296407	99026.8040289
275000.0	11219.1635341	18795.2357874	0.107418269737	174380.682504	0.000233339916638	1.9150705512	125318.501018	100360.87263
300000.0	11321.5880569	20455.443692	0.1073361452	174355.022138	0.000250762357068	1.93205589263	126990.399361	101533.019894
325000.0	11423.5813665	22238.5669905	0.107269103889	174357.477471	0.000269199867978	1.9493355162	128715.828117	102742.459242
350000.0	11525.1528645	24151.849949	0.107227482879	174375.497246	0.000288707335036	1.96625506949	130429.559177	103941.855994
375000.0	11626.33551	26203.3503796	0.107228497786	174380.860751	0.000309376737555	1.98234820449	132041.419876	105057.030732
400000.0	11727.1916669	28401.0365563	0.107268871028	174354.711729	0.00033129457769	1.997198042	133477.264375	106027.841886
425000.0	11827.7434284	30753.3809963	0.107313403744	174353.082229	0.000354421534326	2.01201039917	134943.916378	107022.338446
450000.0	11927.9879412	33268.79753	0.107372129188	174370.242832	0.00037880976914	2.02673942307	136426.186345	108027.18375
475000.0	12027.9436745	35956.7163339	0.107460240804	174381.701007	0.000404559966509	2.04058993484	137798.840814	108942.595064
500000.0	12127.6600611	38826.6233187	0.107590884917	174359.385241	0.000431793774174	2.05343374759	139007.448695	109722.98944
525000.0	12227.1781047	41888.2462492	0.107737652511	174349.292014	0.000460471710623	2.06629827931	140222.745625	110504.806027
550000.0	12326.4964014	45152.6140943	0.107894128867	174361.731325	0.000490625146775	2.07908463836	141454.598312	111298.244445
575000.0	12425.621872	48628.7471053	0.108064834543	174379.469745	0.000522337064109	2.09122615076	142624.493296	112042.728996
600000.0	12524.5753159	52329.6165071	0.108256449187	174374.89595	0.000555762175778	2.10216149392	143634.736636	112661.423816
625000.0	12623.3978126	56266.0367495	0.108471315558	174348.544584	0.000590967477682	2.11255717641	144549.685925	113201.550138
650000.0	12722.0999993	60450.1199564	0.108694014862	174348.630096	0.000627868636445	2.12330272295	145526.230189	113787.314055
675000.0	12820.6792098	64893.9795269	0.108926830492	174365.639104	0.000666546535665	2.13392623526	146505.727762	114374.261699
700000.0	12919.1437883	69610.3867906	0.109173642869	174381.104785	0.000707127520456	2.14388299046	147410.073999	114902.651348
725000.0	13017.5179132	74613.0933485	0.109438473738	174367.563788	0.000749797672157	2.15265003377	148149.673574	115303.026673
750000.0	13115.8355474	79916.7147702	0.109720439511	174344.002994	0.000794565922317	2.161015897	148827.684532	115653.31872
775000.0	13214.1009465	85535.0240548	0.110011861808	174346.237076	0.00084134168175	2.16960475719	149556.09149	116041.414755
800000.0	13312.3125348	91481.8245787	0.110312485736	174363.356418	0.000890224325874	2.17803890996	150284.831397	116430.05866
825000.0	13410.4761408	97772.8314499	0.110622439619	174378.652752	0.000941366874696	2.18591259233	150953.990075	116774.393771
850000.0	13508.609045	104424.671462	0.110941610807	174368.015658	0.000994987488624	2.19283907179	151495.878111	117022.866686
875000.0	13606.7367402	111452.889231	0.111270337456	174342.295374	0.00105111041297	2.19931911346	151977.155634	117225.710696
900000.0	13704.860956	118877.137633	0.111605623894	174341.040518	0.00110959982251	2.2059526755	152506.427361	117466.439564
925000.0	13802.9775402	126711.103654	0.111948442558	174355.630517	0.00117054649695	2.21245144895	153040.356485	117711.769616
950000.0	13901.0895214	134973.218117	0.112299506503	174372.718109	0.00123411255093	2.21850775808	153529.42391	117923.978092
975000.0	13999.2094865	143683.909513	0.112658713264	174373.525002	0.001300518351	2.22383888257	153921.266513	118062.828098
1000000.0	14097.3601134	152861.475049	0.113029237325	174346.937324	0.00136996067412	2.22859394966	154219.687504	118130.795443
1025000.0	14195.5557573	162526.497335	0.11340829289	174336.478864	0.00144220422205	2.23337819386	154540.949292	118217.371944
1050000.0	14293.7924133	172698.525833	0.113794305467	174344.460353	0.00151726615932	2.23807538154	154874.180123	118314.112909
1075000.0	14392.068648	183397.730941	0.114186874709	174360.97117	0.00159531401404	2.24246426196	155182.305363	118393.194107
1100000.0	14490.3897768	194645.449927	0.114584654772	174372.658314	0.00167654421222	2.24633419909	155428.394973	118426.681438
1125000.0	14588.7679773	206464.331234	0.114990075171	174364.099225	0.00176121753573	2.24969894902	155597.546887	118402.855325
1150000.0	14687.2256264	218878.458464	0.115405069505	174339.968464	0.00184940589591	2.2528727596	155729.264652	118350.780376
1175000.0	14785.7666515	231910.414947	0.115826107092	174334.61382	0.00194084004571	2.25597202405	155875.483046	118311.55223
1200000.0	14884.3870361	245583.268419	0.116252525997	174343.511906	0.00203563603126	2.2588378768	156013.121252	118268.056237
1225000.0	14983.0868502	259924.400194	0.116683513105	174357.911193	0.00213399182005	2.26129759846	156113.734897	118199.103583
1250000.0	15081.8701452	274953.413334	0.117120483663	174368.325411	0.00223607341436	2.26333100849	156166.44305	118096.273585
1275000.0	15180.7498671	290699.587456	0.117566972357	174363.204731	0.00234214119638	2.26510526735	156176.7281	117962.372148
1300000.0	15279.7447277	307192.353337	0.118019169489	174340.303088	0.00245237932524	2.26670361669	156149.468514	117800.476557
1325000.0	15378.858623	324456.411258	0.118476104803	174332.379492	0.00256642957306	2.2681524822	156122.438594	117640.624152
1350000.0	15478.0880519	342520.792763	0.118936895142	174336.807041	0.00268441573149	2.26932487296	156078.319486	117470.222532
1375000.0	15577.4320264	361413.483768	0.119403248916	174348.541839	0.00280648040675	2.27016501806	156006.956506	117281.804306
1400000.0	15676.8939675	381158.440617	0.11987950282	174362.410587	0.00293274259888	2.27075682017	155913.662289	117078.829276
1425000.0	15776.4841369	401792.565421	0.120362719209	174366.369143	0.00306355821478	2.27111304448	155786.086037	116851.334405
1450000.0	15876.2164165	423346.231376	0.120848190453	174347.373879	0.00319930689977	2.27130082493	155616.88041	116593.137622
1475000.0	15976.1007139	445850.609156	0.121335617684	174330.152041	0.00333967939856	2.27131546823	155430.460095	116323.638649
1500000.0	16076.1344735	469337.580815	0.121828048354	174326.449094	0.00348452874663	2.27108563147	155231.730054	116047.526253
1525000.0	16176.3167353	493838.83702	0.122330497083	174335.092778	0.00363391060738	2.27064973145	155024.142827	115767.060432
1550000.0	16276.6499011	519386.924458	0.122841568112	174349.657822	0.00378804520977	2.26998525544	154798.266861	115474.901571
