,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3499.993427238992,49.26263532615599,0.3647530433887259,178311.9140625,2.213180749777166e-06,1.0181237430808656,17963.623471802002,11378.815460205078,0.00016144664772082585,-893250.8900653131,-17193223794.24632,0.4472135954999579
1,25000.0,3499.9837325601243,67.03457757963763,0.35388281033796143,176315.27099609375,3.012857519024692e-06,1.0246204552924696,18690.52619504663,12026.839447021484,0.00019210042599645963,-893250.8900653131,-12522917063.639336,0.4567326469055736
2,50000.0,3499.967481269183,91.23502382750203,0.34034067303697546,174304.8095703125,4.102863826460634e-06,1.033458200335859,19673.169447698652,12901.870727539062,0.00022968184139073212,-893250.8900653131,-9080559875.73914,0.46626963081823947
3,75000.0,3499.940021995956,124.19979931283223,0.32392249901146697,172277.13623046875,5.589584350929044e-06,1.0453146699658467,20997.24520911367,14079.794311523438,0.0002764611932436086,-893250.8900653131,-6709903670.365813,0.47582381037055566
4,100000.0,3499.8932410458124,169.12564527506885,0.30462237117019964,170213.46435546875,7.619443742612475e-06,1.0613650653314055,22775.233105004347,15658.412170410156,0.0003350692421978483,-893250.8900653131,-5042079014.597609,0.4853943203632666
5,125000.0,3499.812843620555,230.3943968770633,0.2827350455696897,168108.642578125,1.0394530569612925e-05,1.0828928321493965,25155.778890087327,17767.697143554688,0.0004082562358209629,-893250.8900653131,-3844160054.141474,0.49498038377007153
6,150000.0,3499.6732858867017,314.02684153699374,0.2589220069112473,165954.87060546875,1.4194947439705174e-05,1.111828807404849,28324.842952517,20565.394592285156,0.0005018340125413234,-893250.8900653131,-2964177803.747534,0.5045814264381927
7,175000.0,3499.426982858182,428.32779053256434,0.23413916996144074,163734.1552734375,1.941264216043237e-05,1.1504399997208108,32514.831918962256,24248.32305908203,0.0006253982257538018,-893250.8900653131,-2309445051.1967683,0.5141970031604891
8,200000.0,3498.9819943449,584.8047466171698,0.20950274326805188,161423.046875,2.6599604296961843e-05,1.2017618498940978,38007.738205412694,29047.1923828125,0.0007955119108910057,-893250.8900653131,-1817755362.7639315,0.5238267493154574
9,225000.0,3498.157104204488,799.506043771953,0.1860732699345934,158991.63818359375,3.654388081031357e-05,1.2693326751175145,45132.32524917575,35223.846435546875,0.0010321522371073053,-893250.8900653131,-1444591911.8865926,0.5334703662001133
10,250000.0,3496.6297701446515,1095.0615035475635,0.1646876395610878,156397.5830078125,5.0392227279871804e-05,1.3578405475256101,54264.928214702784,43059.271240234375,0.001321710038477688,-893250.8900653131,-1158031137.2509727,0.5431276296007368
11,275000.0,3493.782108323958,1503.688177316422,0.1458424594169047,153580.70068359375,6.984995337688815e-05,1.4728255882702608,65817.78901259888,52837.79296875,0.0017146206611891803,-893250.8900653131,-936469296.4397113,0.5527984141363107
12,300000.0,3488.3381766842604,2072.3389173350915,0.12965285229202458,150448.193359375,9.756350038969686e-05,1.621985438259007,80267.59139831786,64850.01220703125,0.0022519190331138817,-893250.8900653131,-763584503.279903,0.5624827343919224
13,325000.0,3477.4845466907427,2871.488615892479,0.11578987819147221,146808.36181640625,0.00013791773767479754,1.817030703698132,98325.70949610628,79521.47216796875,0.0029894590806023302,-893250.8900653131,-627237911.0885577,0.5721808093279191
14,350000.0,3453.55932556599,4013.724743239624,0.10353342816051267,142229.40673828125,0.00019929140648855537,2.0829089108240657,121523.68237091921,97820.57495117188,0.004060292711063749,-893250.8900653131,-518785230.5426724,0.5818931632159511
15,375000.0,3385.598379489184,5712.769993441147,0.09127284223485878,134980.1025390625,0.0003052931276670279,2.4949872300035594,153946.1260458911,122418.9697265625,0.005845852441600743,-893250.8900653131,-431521474.29300886,0.5916207916850951
16,400000.0,4703.742462907873,7552.405964434805,0.3536723180992056,150890.91796875,0.0002529344556023716,1.0351764741890777,18790.93747612413,12008.440399169922,0.023984144813279595,-893250.8900653131,-360925052.84357476,0.6013654867260092
17,425000.0,6769.048651730861,9133.567358530658,0.35785323415641573,155854.82177734375,0.00021173839570565178,1.0133676932701718,17951.475035644988,11411.16943359375,0.14678430999533418,-893250.8900653131,-303483632.66960365,0.6111291063442277
18,450000.0,9684.190706458296,10409.543413516578,0.13539721320177578,166859.1796875,0.00016119842882744706,1.4229280514250358,68275.88083668207,55071.112060546875,5.183820032991261,-893250.8900653131,-256441623.14494446,0.62091291884409
19,475000.0,10489.515916969145,11506.608586342587,0.11202538758936276,172774.5361328125,0.00015771807682085637,1.7322328798012498,104988.19836977526,84951.81884765625,11.15608503747559,-893250.8900653131,-217713900.40259802,0.6307175474819586
20,500000.0,10717.428365484397,12621.819001017331,0.10900206563954003,174052.23388671875,0.00016721402573693922,1.8126584692639838,114460.48665437626,92358.50830078125,13.709392287689688,-744690.1814067878,-185673087.5819738,0.6405431886339552
21,525000.0,10842.549989685776,13813.194083453134,0.10830699362506929,174253.23486328125,0.00017994756262851297,1.8424651742923914,117740.08004820367,94834.49096679688,15.415149823406345,-398384.4312721978,-159044425.14538062,0.6503899259180269
22,550000.0,10951.984148080968,15096.140894525088,0.10795559079344028,174291.8701171875,0.0001939091305303009,1.8643879999977448,120041.25593959654,96530.50537109375,17.071593282786495,-149064.10407140577,-136807027.11205664,0.6602578143257862
23,575000.0,11058.173477033788,16478.247944135663,0.10769770700109661,174329.00390625,0.0002088007988731988,1.884927544560575,122194.8179651851,98104.94384765625,18.808678045798487,-39920.179955043175,-118157716.77033319,0.6701468952861355
24,600000.0,11162.914483770719,17965.71391886121,0.10750995663823046,174361.572265625,0.00022463491688995418,1.9046492957690726,124245.45650284523,99590.12451171875,20.647399016773534,-7786.872744888719,-102457187.49405146,0.6800571974411368
25,625000.0,11266.695743938195,19565.789309392232,0.10739179946626508,174354.296875,0.00024149858290911652,1.922592672901722,126046.01375582803,100867.6513671875,22.596061854170426,-1159.4290113351346,-89171138.08277024,0.6899887351665146
26,650000.0,11369.754992355665,21285.081737264096,0.10730551785665676,174350.048828125,0.00025938641101674875,1.9401219700772423,127789.05987794585,102091.8212890625,24.66373522017898,-157.61388487137734,-77865493.94320682,0.699941508930742
27,675000.0,11472.198539854116,23131.228390744924,0.10724158033075264,174368.78662109375,0.00027832024329654814,1.9576039449789875,129554.37287727937,103330.96923828125,26.85587086004878,-30.551375588106197,-68201814.55917004,0.7099155049682111
28,700000.0,11574.09493011345,25111.122197763005,0.10721315887092124,174390.283203125,0.0002983628917263559,1.974400523323491,131259.8624411631,104521.86279296875,29.177563869239982,-16.20608993088537,-59918222.00368977,0.7199106962967549
29,725000.0,11675.525723411993,27232.938042326823,0.10723421035730692,174379.248046875,0.00031962483149072796,1.9899633545825375,132790.00760687876,105568.5302734375,31.635382649601258,-14.49874379028353,-52790819.20580542,0.7299270410259083
30,750000.0,11776.568027622141,29505.270894600348,0.10727486749930892,174365.380859375,0.00034211856814181374,2.004830875023981,134242.6350479309,106551.3916015625,34.23385258518291,-13.978541680272953,-46634904.610705465,0.7399644821099535
31,775000.0,11877.245316490129,31936.57423822992,0.10732309042714668,174377.2216796875,0.0003658420837382437,2.019782900804018,135741.5733857128,107569.873046875,36.97620651790448,-13.61277469114645,-41301570.1271602,0.7500229475324571
32,800000.0,11977.57656563751,34535.37208650825,0.10739315232642695,174397.3388671875,0.00039087004211069143,2.0342528602169825,137195.63833695318,108550.50048828125,39.867091024990664,-13.19288793088401,-36670396.82973116,0.7601023493770488
33,825000.0,12077.603869626406,37310.98563067883,0.10750110594575919,174396.10595703125,0.0004173182333033765,2.047632414971961,138494.5313506399,109404.7607421875,42.91295157268895,-12.603974850087699,-32639514.9119941,0.7702025830402792
34,850000.0,12177.389301336842,40273.92402659946,0.10764361039553516,174372.59521484375,0.0004452628559192817,2.060396386025089,139686.00750185372,110168.68896484375,46.11975843868678,-11.86621824721396,-29118202.367854487,0.7803235272455582
35,875000.0,12276.957043262557,43434.240202127345,0.10779503629813134,174375.6591796875,0.00047464948238484794,2.073317431977332,140920.7793533494,110964.4287109375,49.489311689971416,-11.095114968534991,-26036366.60031585,0.7904650450001222
36,900000.0,12376.310269872296,46801.407312251395,0.1079580360412655,174394.12841796875,0.0005055435963186028,2.085884511303266,142136.19051386404,111744.23828125,53.02572185772716,-10.37751970436711,-23330191.806138705,0.8006269840667126
37,925000.0,12475.465793401394,50387.00051434594,0.1081383666504617,174405.94482421875,0.0005380679226618668,2.0975095748226638,143242.54777138747,112438.36669921875,56.734952875572645,-9.746609163902372,-20949604.940859076,0.8108091758320265
38,950000.0,12574.458089573864,54202.5904869283,0.10834402401766939,174383.3251953125,0.0005723750859942811,2.1079623518683013,144173.66382350074,112992.9931640625,60.62472135209039,-9.176674269899317,-18848185.57841968,0.8210114350921196
