,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.0000875807164,2.3666817328523093,0.3980661121478049,197751.57470703125,1.062094856507656e-07,1.0008278898191845,16023.034519810142,9646.189880371094,3.520309044762119e-05,-28269192.054712087,-17193223794.24632,0.4472135954999579
1,25000.0,3500.00021319393,3.219219543057317,0.39739632369668143,195787.8662109375,1.4447193441569084e-07,1.0011984395011,16058.48478692427,9677.527618408203,4.021450741010602e-05,-28269192.054712087,-12522917063.639336,0.45689197589491765
2,50000.0,3500.000413412023,4.379007446887857,0.39648681800513336,193823.828125,1.9652612870402209e-07,1.0016157022606003,16106.862107320921,9720.674133300781,4.624733868599989e-05,-28269192.054712087,-9080559875.73914,0.466588196897065
3,75000.0,3500.0007349971957,5.956873328966548,0.3952501797532363,191858.70361328125,2.6734886526824653e-07,1.002195414350555,16173.62186371367,9780.245971679688,5.351488752745927e-05,-28269192.054712087,-6709903670.365813,0.4763015268927868
4,100000.0,3500.0012548462664,8.103528490612053,0.3935820928435465,189892.431640625,3.63710672690587e-07,1.0030053281800249,16262.841806343149,9859.915161132812,6.219408659698629e-05,-28269192.054712087,-5042079014.597609,0.48603109591119287
5,125000.0,3500.0020992139057,11.024155083892481,0.39135052986178137,187925.45166015625,4.948314535901943e-07,1.0041210515135315,16384.708342137477,9968.56689453125,7.253192174912393e-05,-28269192.054712087,-3844160054.141474,0.4957761068079642
6,150000.0,3500.0034767251536,14.998046089047344,0.3883533188700571,185956.5185546875,6.732658874852859e-07,1.005484923510797,16548.724558706468,10115.998840332031,8.494003476121896e-05,-28269192.054712087,-2964177803.747534,0.5055359427055505
7,175000.0,3500.005735116797,20.405838629283615,0.3843666309636658,183984.8876953125,9.161353342612699e-07,1.0075433038091608,16774.00897202694,10316.741180419922,9.986465853366813e-05,-28269192.054712087,-2309445051.1967683,0.5153100835321077
8,200000.0,3500.009454607051,27.765307190602087,0.37911418445921663,182009.912109375,1.2467602505950026e-06,1.0102818116286318,17078.350875325297,10588.228607177734,0.00011782063298326324,-28269192.054712087,-1817755362.7639315,0.5250980447050887
9,225000.0,3500.015604915109,37.782011971343636,0.37224889487189317,180030.1513671875,1.6969372573782948e-06,1.0139154127125523,17491.253239830017,10957.284545898438,0.00013939740351332657,-28269192.054712087,-1444591911.8865926,0.5348993446796735
10,250000.0,3500.025809845148,51.4176144568102,0.3633964483127679,178044.3359375,2.310089675106042e-06,1.018931244101777,18051.86538515523,11457.359313964844,0.00016536946243140665,-28269192.054712087,-1158031137.2509727,0.5447134889416567
11,275000.0,3500.0428084618993,69.98360042601425,0.3521722600397924,176048.0712890625,3.145562033068927e-06,1.0256661114854573,18809.472148164594,12132.963562011719,0.00019691697319602718,-28269192.054712087,-936469296.4397113,0.5545399599908192
12,300000.0,3500.071278368221,95.27089091313721,0.33824072090856777,174028.3203125,4.284625987338586e-06,1.0349217845480478,19834.195572626322,13045.069885253906,0.00023573050198266553,-28269192.054712087,-763584503.279903,0.5643782099687004
13,325000.0,3500.119309378448,129.72528691692563,0.32142900934084395,171985.0341796875,5.838685090964191e-06,1.0472475269164059,21212.247031425708,14270.848083496094,0.0002840029736985437,-28269192.054712087,-627237911.0885577,0.5742276547961405
14,350000.0,3500.2010236522888,176.6930996528823,0.30178251030170095,169912.78076171875,7.961007852941293e-06,1.0639455244931222,23060.105706792103,15911.009216308594,0.00034467348477878486,-28269192.054712087,-518785230.5426724,0.5840876700176005
15,375000.0,3500.341314580265,240.76208544343575,0.27966079883844497,167802.77099609375,1.0863052679610519e-05,1.0862756935703606,25526.55024007541,18095.472717285156,0.00042051541398227613,-28269192.054712087,-431521474.29300886,0.5939575886787724
16,400000.0,3500.5843310374985,328.2351268716101,0.2558150087753924,165644.1162109375,1.4837596040706558e-05,1.116157387199096,28792.454023955495,20976.849365234375,0.0005180923809122514,-28269192.054712087,-360925052.84357476,0.6038367015467838
17,425000.0,3501.0116630485695,447.80086063091744,0.23127008027588952,163420.20263671875,2.0293242641855613e-05,1.155708826881482,33073.08868099099,24736.465454101562,0.0006471939383415099,-28269192.054712087,-303483632.66960365,0.6137242602280437
18,450000.0,3501.7793812794303,611.4804229618444,0.20722338029660933,161111.8896484375,2.7801943858207778e-05,1.2075320003797074,38600.731011504235,29560.919189453125,0.0008258090803372897,-28269192.054712087,-256441623.14494446,0.6236194838127327
19,475000.0,3503.194069008454,835.976869438404,0.184815408169659,158699.7314453125,3.8169577720736925e-05,1.2740879934537144,45581.2755231785,35605.20324707031,0.0010662009486411266,-28269192.054712087,-217713900.40259802,0.6335215689268955
20,500000.0,3505.8157165828907,1144.6196809786356,0.16498267256806065,156164.6484375,5.2536297090455264e-05,1.357425259915822,54120.06789707477,42921.95739746094,0.0013580480591323908,-28269192.054712087,-185673087.5819738,0.6434297058452194
21,525000.0,3510.6412688163086,1570.0296065153946,0.1483475968723774,153499.4873046875,7.250682898529703e-05,1.4575968933772685,64078.22139924353,51342.022705078125,0.0017436794186405304,-28269192.054712087,-159044425.14538062,0.6533431038524903
