,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.000059725488,2.117229206983839,0.3982598993977634,198455.89599609375,9.501427422620168e-08,1.0007407862180862,16012.971761148518,9637.055206298828,3.359328760805395e-05,-0.0,-17193223794.24632,0.4472135954999579
1,25000.0,3500.000119450973,2.117229206983839,0.3982598993977634,198455.89599609375,9.501427422620168e-08,1.0007407862180862,16012.971652347176,9637.055206298828,3.359328760805395e-05,-0.0,-12522917063.639336,0.45693350729576515
2,50000.0,3500.000184736865,2.421594720694527,0.39802301097103077,197601.7578125,1.0867397259861633e-07,1.000849591134639,16025.28150292499,9648.200988769531,3.5547428659465126e-05,-0.0,-9080559875.73914,0.46667126930992453
3,75000.0,3500.000271865573,3.294065235694235,0.3973375952927718,195638.12255859375,1.4783110846572356e-07,1.0012269362278108,16061.579770160955,9680.281829833984,4.0626059735683156e-05,-0.0,-6709903670.365813,0.47642616153737233
4,100000.0,3500.000410751567,4.480997402025236,0.396406777251794,193674.31640625,2.0110380027915653e-07,1.0016531367214172,16111.172705558041,9724.516296386719,4.674697915394338e-05,-0.0,-5042079014.597609,0.4861973274388
5,125000.0,3500.00063384166,6.095894474292278,0.3951415991014713,191709.46044921875,2.735891513339084e-07,1.0022459109113262,16179.395962166345,9785.414123535156,5.411386497962968e-05,-0.0,-3844160054.141474,0.49598398427532747
6,150000.0,3500.00099449838,8.293034840336151,0.3934366687916085,189743.71337890625,3.722180064169578e-07,1.0030828560486504,16270.811641050352,9866.98226928711,6.290926885579959e-05,-0.0,-2964177803.747534,0.5057855303663039
7,175000.0,3500.0015803503106,11.282497456644803,0.39115432335020195,187777.294921875,5.064306196622681e-07,1.0042040402022934,16395.280078158685,9978.112030029297,7.338825706851457e-05,-0.0,-2309445051.1967683,0.5156014614606463
8,200000.0,3500.002536198041,15.350250236410991,0.3880905367919064,185809.1064453125,6.890819581606422e-07,1.005621893623391,16563.555402580416,10129.212951660156,8.597127183022709e-05,-0.0,-1817755362.7639315,0.5254313091974437
9,225000.0,3500.0041033913076,20.88587519345644,0.38401837587931453,183838.4033203125,9.376983634012959e-07,1.0077205967856488,16793.822474155226,10334.41162109375,0.00010110711608415098,-0.0,-1444591911.8865926,0.5352746083393478
10,250000.0,3500.0066846952886,28.419877888521157,0.3786552501746662,181864.453125,1.2761732781640944e-06,1.0105277585622585,17105.525078252533,10612.474822998047,0.00011931772905342815,-0.0,-1158031137.2509727,0.5451308803222643
11,275000.0,3500.010953329954,38.6747045173228,0.37165042652523356,179885.75439453125,1.7370701543839573e-06,1.014229431378151,17527.951314218793,10990.148162841797,0.00014119811887555893,-0.0,-936469296.4397113,0.5549996226246492
12,300000.0,3500.018036792468,52.63528277603707,0.36263081083698184,177901.25732421875,2.3648689673194667e-06,1.019393034310441,18102.094493408982,11502.045440673828,0.00016754918243103457,-0.0,-763584503.279903,0.5648803005500229
13,325000.0,3500.029836836407,71.64497511483297,0.3512064414999799,175893.95751953125,3.220372191137244e-06,1.0262701840682427,18877.208122560616,12193.328094482422,0.00019957704063393626,-0.0,-627237911.0885577,0.5747723402048478
14,350000.0,3500.0496015827193,97.5375371293091,0.3370534566288483,173869.37255859375,4.386822016755332e-06,1.0357474656094685,19926.027603584207,13126.7822265625,0.00023905198559327203,-0.0,-518785230.5426724,0.5846751227580668
15,375000.0,3500.0829490523397,132.8203353859955,0.3200140875342184,171823.93798828125,5.9784781569760526e-06,1.0483619747689286,21336.261629151435,14381.056213378906,0.00028810219427237714,-0.0,-431521474.29300886,0.5945879801510657
16,400000.0,3500.1396871869106,180.9223798350914,0.3001433484925509,169748.8525390625,8.152502672942319e-06,1.0654576546336436,23227.153608045803,16059.109497070312,0.0003498396409064796,-0.0,-360925052.84357476,0.6045101923516213
17,425000.0,3500.2371079975464,246.54603806298766,0.27783616948791695,167635.3515625,1.1125726118166313e-05,1.0883266635192104,25751.925951274334,18294.64111328125,0.00042702457716293775,-0.0,-303483632.66960365,0.6144409864002253
18,450000.0,3500.4058872725363,336.15564766677716,0.2538501446126784,165471.74072265625,1.5199194791648551e-05,1.1189370139382855,29096.018204627293,21244.241333007812,0.0005266265870268218,-0.0,-256441623.14494446,0.6243795374496238
19,475000.0,3500.702752063944,458.6671243975805,0.2292332915307116,163240.85693359375,2.0792764843236e-05,1.1595008122204775,33482.648898337,25095.34149169922,0.0006586103473448393,-0.0,-217713900.40259802,0.6343249710701636
20,500000.0,3501.2363927920183,626.4263035610526,0.20516715704617883,160922.44873046875,2.849598423892985e-05,1.2127266425343106,39155.71124846669,30044.100952148438,0.0008425839164572027,-0.0,-185673087.5819738,0.6442763686032194
21,525000.0,3502.2211009718694,856.6329651674816,0.18276345682524103,158494.43359375,3.914341917266029e-05,1.2813572281367966,46345.74437239905,36265.13671875,0.0010870875920599846,-0.0,-159044425.14538062,0.6542327774859094
22,550000.0,3504.0504475510515,1173.3196555023046,0.16290731742633172,155933.3740234375,5.392140778326393e-05,1.3678665763780975,55198.291342056626,43842.99011230469,0.0013872399722147989,-0.0,-136807027.11205664,0.6641932283119795
23,575000.0,3507.432819130099,1610.3432888126551,0.14616368351506753,153223.2177734375,7.452422323694918e-05,1.4732205820246127,65654.45611736977,52671.08154296875,0.0017866105565717046,-0.0,-118157716.77033319,0.6741567604124269
