,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.0000657484543,2.1126826662834866,0.3982635297473413,198469.1650390625,9.481024298985119e-08,1.0007394149662954,16012.787394268587,9636.885833740234,3.356318529813201e-05,-28221657.606949054,-17193223794.24632,0.4472135954999579
1,25000.0,3500.00015989576,2.835095957338523,0.3976981073824638,196596.142578125,1.272320027112528e-07,1.0010326310333553,16042.458910312205,9663.381958007812,3.803845290688493e-05,-28221657.606949054,-12522917063.639336,0.456900120433669
2,50000.0,3500.0003094950052,3.8564715096665347,0.3968965206602123,194640.478515625,1.730730836424499e-07,1.001427640038707,16084.927850727963,9701.11083984375,4.360876749572736e-05,-28221657.606949054,-9080559875.73914,0.4666044874988011
3,75000.0,3500.0005489530763,5.245969805161894,0.3958066783997131,192685.43701171875,2.3543916816137767e-07,1.0019360939377828,16143.836157805086,9753.62319946289,5.0354776455144056e-05,-28221657.606949054,-6709903670.365813,0.4763259674271046
4,100000.0,3500.0009351142367,7.136437395694999,0.39432910480336825,190722.25341796875,3.202974829807914e-07,1.002622555575579,16222.323968504497,9823.889923095703,5.842480492067491e-05,-28221657.606949054,-5042079014.597609,0.48606369278232797
5,125000.0,3500.0015611262565,9.708486043152956,0.3923540472025519,188753.52783203125,4.357624816542227e-07,1.003666690494799,16330.46083573698,9919.83413696289,6.80395272952446e-05,-28221657.606949054,-3844160054.141474,0.4958168691128094
6,150000.0,3500.00258044847,13.208047727558494,0.3896965530056676,186782.36083984375,5.928886825934399e-07,1.0048176735393308,16474.058691960334,10049.282836914062,7.953857090000118e-05,-28221657.606949054,-2964177803.747534,0.5055848823451847
7,175000.0,3500.0042480233374,17.969910499400704,0.38614870637590815,184808.2275390625,8.067264634092908e-07,1.0066391710135725,16673.268229180845,10226.884460449219,9.336694476169291e-05,-28221657.606949054,-2309445051.1967683,0.5153672152751283
8,200000.0,3500.006989217078,24.450280482915456,0.38145544261266945,182829.87060546875,1.0978191689048344e-06,1.0090404257419159,16940.989312420606,10465.685272216797,0.00011000292854459631,-28221657.606949054,-1817755362.7639315,0.5251633861865036
9,225000.0,3500.011514560952,33.27027899803425,0.37530285344608905,180846.728515625,1.4941434756110539e-06,1.0123084857679536,17305.8009114505,10791.358947753906,0.00013001312807752372,-28221657.606949054,-1444591911.8865926,0.5349729163118981
10,250000.0,3500.019012622603,45.27607970413804,0.36731411084550736,178856.54296875,2.033877066764944e-06,1.0166357280565381,17799.32309813736,11232.422637939453,0.00015405031882296478,-28221657.606949054,-1158031137.2509727,0.5447953137025746
11,275000.0,3500.031479644253,61.62154710710444,0.3571152525947515,176857.55615234375,2.7691831050447036e-06,1.0226679367904312,18469.38423949725,11829.557800292969,0.00018313199033124928,-28221657.606949054,-936469296.4397113,0.5546300630425048
12,300000.0,3500.0523040668904,83.88101790280507,0.34433189021058386,174844.482421875,3.771415624242991e-06,1.030738080244276,19373.629035078324,12635.38818359375,0.00021860683873426508,-28221657.606949054,-763584503.279903,0.5644766180448606
13,325000.0,3500.0873124097247,114.20455039715685,0.3287154536790891,172814.9169921875,5.138345748889606e-06,1.041730599999701,20594.19731760813,13721.234130859375,0.00026283631141393843,-28221657.606949054,-627237911.0885577,0.5743343952721859
14,350000.0,3500.1466872237493,155.5339518538884,0.3102126755368439,170761.75537109375,7.004381075148558e-06,1.0564512781298447,22232.446853179143,15176.828002929688,0.0003180239039185891,-28221657.606949054,-518785230.5426724,0.5842027695496425
15,375000.0,3500.248218334047,211.89570193323158,0.2890397045200149,168676.1962890625,9.554621094309823e-06,1.0762762066370992,24424.06963432189,17119.83184814453,0.0003870402726190848,-28221657.606949054,-431521474.29300886,0.5940810712569359
16,400000.0,3500.4232915518346,288.81710620965055,0.2657895023670914,166549.072265625,1.3044898494740664e-05,1.1028138324922505,27337.412419997796,19694.47021484375,0.0004744184034193,-28221657.606949054,-360925052.84357476,0.603968585740692
17,425000.0,3500.728881060927,393.9078819707595,0.24138742705523275,164364.7216796875,1.7831432330694952e-05,1.1380968909247045,31174.489445592335,23071.546936035156,0.0005893416647430702,-28221657.606949054,-303483632.66960365,0.6138645553255387
18,450000.0,3501.2725540690985,537.6787992053289,0.21697038594754559,162090.19775390625,2.4411903609689034e-05,1.1846324754876023,36167.5914143728,27441.384887695312,0.0007442480259974976,-28221657.606949054,-256441623.14494446,0.6237681844325071
19,475000.0,3502.2643273177137,734.7232267363992,0.19371866790704137,159717.37060546875,3.348703359051797e-05,1.2449353890090198,42544.171177335855,32982.598876953125,0.0009639633580011451,-28221657.606949054,-217713900.40259802,0.6336786475146396
20,500000.0,3504.109428230236,1005.3663443616622,0.1726593307000783,157225.1708984375,4.604697423360449e-05,1.3215916052924743,50478.75204501611,39812.68005371094,0.0012281438937085034,-28221657.606949054,-185673087.5819738,0.6435951022446428
21,525000.0,3507.501836965166,1378.0649094418313,0.15452428611196298,154595.654296875,6.349537784444692e-05,1.4157995844709712,59978.68405345398,47892.93518066406,0.0015734119055376538,-28221657.606949054,-159044425.14538062,0.6535167107476874
22,550000.0,3513.7919218794973,1892.7768774910955,0.1397618968440026,151832.80029296875,8.780315141621031e-05,1.5261454202896265,70709.93191188228,56880.767822265625,0.0020256073824301015,-28221657.606949054,-136807027.11205664,0.663442671899386
23,575000.0,3525.474508186513,2605.3428662834403,0.1287353093088219,149007.8125,0.00012165256180196593,1.6446351875943381,81674.30988911561,65889.32495117188,0.0025977309783951903,-28221657.606949054,-118157716.77033319,0.6733722682387148
24,600000.0,3546.852769127119,3592.214672364059,0.12134675530606213,146207.38525390625,0.00016841056549310451,1.7549744711314914,91198.14803501862,73528.50952148438,0.003295505522857502,-28221657.606949054,-102457187.49405146,0.6833049313619732
25,625000.0,3584.8802409356263,4954.201314408893,0.11792079490736045,143708.38623046875,0.00023163022433436709,1.8294669258972887,96724.57307587315,77770.59326171875,0.004179612980638109,-28221657.606949054,-89171138.08277024,0.693240333013264
