,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.002106006416,11.25064836790769,0.39117840060853026,187795.3125,5.050006524065509e-07,1.0041942035234457,16393.980580440362,9976.935577392578,7.32830986144774e-05,-15436347.117322605,-17193223794.24632,0.4472135954999579
1,25000.0,3500.0051766722822,15.304587338456948,0.3881247253989881,185827.96630859375,6.870308211226472e-07,1.0056041156273148,16561.623273106816,10127.489471435547,8.583884635429181e-05,-15436347.117322605,-12522917063.639336,0.45680182131520564
2,50000.0,3500.0102115046348,20.820336106974576,0.3840664802574469,183858.10546875,9.347528306946629e-07,1.0076964366016747,16791.091658110767,10331.973266601562,0.00010093957236531884,-15436347.117322605,-9080559875.73914,0.4664078878228748
3,75000.0,3500.0185044282516,28.326337901776963,0.3787225712405525,181884.9609375,1.2719658659676725e-06,1.0104916428839275,17101.544147290057,10608.924865722656,0.00011910771517579903,-15436347.117322605,-6709903670.365813,0.47603104309227007
4,100000.0,3500.0322177282987,38.54145368809151,0.371742657152257,179907.04345703125,1.731068843824346e-06,1.0141813225095169,17522.359998606316,10985.143280029297,0.0001409373675676721,-15436347.117322605,-5042079014.597609,0.48567039663719974
5,125000.0,3500.0549720914487,52.44571188250501,0.3627552594835376,177923.32763671875,2.3563160311823594e-06,1.0193176613323618,18093.836051405073,11494.69223022461,0.0001672251711427671,-15436347.117322605,-3844160054.141474,0.49532513159596286
6,150000.0,3500.092877611735,71.37554732170199,0.3513773260933963,175919.54345703125,3.2081830525498845e-06,1.0261632634444333,18865.127055682104,12182.551574707031,0.00019917622169750044,-15436347.117322605,-2964177803.747534,0.5049946135526937
7,175000.0,3500.156377398883,97.15483553135658,0.3372832987228874,173896.56982421875,4.369432371476023e-06,1.03558885157219,19908.303350836562,13111.003112792969,0.00023854870673439542,-15436347.117322605,-2309445051.1967683,0.5146783087630925
8,200000.0,3500.2635469622305,132.27634747614505,0.3203182605519996,171853.03955078125,5.953594950369734e-06,1.0481223114578453,21309.288517414145,14357.0556640625,0.00028749201940614816,-15436347.117322605,-1817755362.7639315,0.5243757251000916
9,225000.0,3500.4459234482297,180.14868966882403,0.3005506973789923,169780.4931640625,8.116735727980995e-06,1.0650845991222289,23185.40162075542,16022.039794921875,0.0003490923872871781,-15436347.117322605,-1444591911.8865926,0.5340863826888077
10,250000.0,3500.7591399603616,245.44262170013351,0.2783847949466932,167670.6298828125,1.1073851169385307e-05,1.087717742062119,25683.51019672951,18234.00115966797,0.0004261395937450551,-15436347.117322605,-1158031137.2509727,0.5438098021048505
11,275000.0,3501.3019169512017,334.5734690280686,0.2546021743902131,165512.80517578125,1.5122770591347034e-05,1.1178915382523873,28978.089797930148,21139.955139160156,0.0005255340302489338,-15436347.117322605,-936469296.4397113,0.5535455000849587
12,300000.0,3502.256776598799,456.375530004014,0.23028668669367755,163292.12646484375,2.067713467113208e-05,1.157584142199423,33267.94167226118,24906.338500976562,0.0006570837912016441,-15436347.117322605,-763584503.279903,0.5632929899655446
13,325000.0,3503.9714414268738,623.0457104770699,0.20667776029581258,160993.017578125,2.831318290930085e-05,1.2090188393237289,38743.34441250652,29683.169555664062,0.0008389500329258499,-15436347.117322605,-627237911.0885577,0.5730517864940365
14,350000.0,3507.118870255712,851.4749778106042,0.18498268239496488,158603.8818359375,3.883369359414246e-05,1.2738215081828366,45519.35719571899,35547.50671386719,0.0010787930074032863,-15436347.117322605,-518785230.5426724,0.5828214162988318
15,375000.0,3512.8862134441956,1165.0741605037376,0.1662098933765918,156122.1923828125,5.334966601822089e-05,1.3522236255984932,53517.42082418196,42398.16589355469,0.0013686569382124142,-15436347.117322605,-431521474.29300886,0.5926014358654962
16,400000.0,3523.322594208716,1596.1204527428652,0.15109657397319956,153572.5341796875,7.336067398000523e-05,1.4409395788107664,62273.669162335565,49800.79650878906,0.0017428922635902154,-15436347.117322605,-360925052.84357476,0.602391459369084
17,425000.0,3542.054885800147,2188.679171033008,0.14018937362686873,151027.96630859375,0.00010078410639380309,1.5302516469862224,70669.95372062277,56782.28759765625,0.002205711841439174,-15436347.117322605,-303483632.66960365,0.6121911994027887
18,450000.0,3574.8149356837994,3000.7632539307324,0.13395640798261005,148642.10205078125,0.00013777528806713235,1.6009670203947202,76766.17160015494,61731.390380859375,0.0027640936816602296,-15436347.117322605,-256441623.14494446,0.6220005241000195
19,475000.0,3630.731200815764,4104.345410705324,0.1332167733996375,146712.158203125,0.0001860783953588907,1.6253906220190923,77982.38140311174,62563.031005859375,0.0035461774258074663,-15436347.117322605,-217713900.40259802,0.6318195314916765
20,500000.0,3726.9268519157017,5577.072836960383,0.1412019990922521,145574.560546875,0.00024547841803723713,1.5704119424427754,71349.16259225953,56868.682861328125,0.004953598216177016,-15436347.117322605,-185673087.5819738,0.6416486406667782
21,525000.0,3900.8715076724798,7478.783326060484,0.16804037933187435,145614.35546875,0.0003106333679170348,1.4052532566206664,54228.639666826406,42377.42919921875,0.008205200595651855,-15436347.117322605,-159044425.14538062,0.6514886864654788
22,550000.0,4236.419293567717,9805.49812388909,0.24263791351609265,146706.73828125,0.00036861729313386604,1.175639798129004,31596.982881451855,23032.77130126953,0.01674194475023594,-15436347.117322605,-136807027.11205664,0.6613409819666474
23,575000.0,4861.600823287253,12455.159762708578,0.35203569990938716,148224.609375,0.0004037303824588889,1.0381660782410165,18923.066024559073,12106.256866455078,0.03843600618060841,-15436347.117322605,-118157716.77033319,0.6712072819195483
24,600000.0,5698.469259904084,15289.545244147335,0.38685179236178957,149637.109375,0.00042170438518951414,1.0085095216651803,16608.190672723584,10142.0654296875,0.06081224949256582,-15436347.117322605,-102457187.49405146,0.6810896024666797
25,625000.0,6799.659839726928,18178.371347778193,0.36685568773589916,151498.44970703125,0.00041966046637753607,1.0110041304851127,17490.80016629228,10983.14437866211,0.220823996172828,-15436347.117322605,-89171138.08277024,0.6909899990123733
26,650000.0,9592.149624207304,20738.665400050155,0.1625044420085612,160132.55615234375,0.0003294684347565635,1.2817832671475242,50522.07417000194,39898.13537597656,5.661535273182423,-15436347.117322605,-77865493.94320682,0.7009103688416589
