z	T	P	nabla_ad	S	rho	delta	cp	cv
0.0	8318.927604705097	1522.1500195480007	0.150137985206932	174368.9453125	2.7988104278620085e-05	1.2795468103554462	54099.036096984775	43532.940673828125
25000.0	8472.588498892996	1724.2602685374802	0.14364720366210426	174391.86122512165	3.101306846486485e-05	1.3132821013487712	58251.553994792295	47099.03964471015
50000.0	8619.546242700133	1948.0269123204316	0.13839091427121453	174380.98580914052	3.431236891986816e-05	1.3458208653054466	62192.3765983459	50457.02342283494
75000.0	8760.981548525922	2195.4322463436656	0.13396740911163818	174365.21131791256	3.790352906896877e-05	1.3777732734054668	66008.36892777235	53684.84800857064
100000.0	8897.606471863608	2468.51270643347	0.1300672956483485	174398.32648013212	4.1799352025003525e-05	1.4106110802409784	69921.55418429765	56976.66491548455
125000.0	9030.044552947576	2769.45218860986	0.12690441921091924	174376.52972984	4.6032211171503985e-05	1.4411887054559516	73499.1648200115	59958.91241703322
150000.0	9158.98487542463	3100.6586448719236	0.12415532910851997	174360.65006340167	5.061837599960103e-05	1.4713716175199982	76994.2223002611	62851.882147826225
175000.0	9284.768884300393	3464.5977463506047	0.12169021226015914	174396.47669366805	5.556963286064094e-05	1.5023320249200003	80592.67913942314	65816.9438571412
200000.0	9407.757065066844	3863.876807547297	0.11965692649118259	174376.77783139213	6.093032388197619e-05	1.5311692767061549	83860.17767382556	68480.30160659584
225000.0	9528.3782922873	4301.415248825351	0.1178953455414196	174357.48389686755	6.671556221400349e-05	1.5591258498007472	87010.16760921942	71029.79360528429
250000.0	9646.838519828347	4780.198115771624	0.11628124713397801	174383.39517849474	7.293895103568595e-05	1.587707777135162	90260.55080474526	73651.21496431247
275000.0	9763.310548423982	5303.265093140595	0.1149228312205633	174382.54849602745	7.964416834160926e-05	1.6147868612059504	93287.18271623494	76068.81891980475
300000.0	9878.115811581236	5874.142375619384	0.11376898478836521	174355.56117563456	8.686378218502312e-05	1.6405355979416067	96106.544914414	78297.44231878639
325000.0	9991.385362887457	6496.4224239165105	0.1127125134036805	174364.84178117447	9.460546513756387e-05	1.6665423030247648	98980.69026639915	80561.67546387309
350000.0	10103.20061147494	7173.669847648281	0.11177077929776488	174397.84841265937	0.00010289803554400522	1.6925112346085924	101861.08965939436	82819.72261840949
375000.0	10213.747847793711	7910.0519847721835	0.11098591423839732	174391.80686210963	0.00011180343796119995	1.7167773951495207	104485.32263472717	84850.97159766634
400000.0	10323.138897741474	8709.68169048235	0.11028578907484192	174408.18466116668	0.00012132449526808611	1.7408306456489324	107104.98657519992	86870.51468808507
425000.0	10431.47344148979	9576.872563832376	0.10969220500121614	174410.27610211016	0.00013151334624574162	1.763985084881654	109589.1953388201	88766.95042616564
450000.0	10538.885194812663	10516.63894421476	0.10920556766290893	174386.5779319477	0.0001424172702223982	1.785636965366192	111863.28925706695	90480.80387356033
475000.0	10645.446193862972	11533.723326841575	0.1087617458305593	174393.51416833632	0.00015403639447110566	1.8075888139769722	114192.53646170894	92231.64212056762
500000.0	10751.198644850228	12633.194642547998	0.10837564225288712	174411.51145697513	0.00016641613679442536	1.829056449194276	116474.40050716321	93936.80946643765
525000.0	10856.21940663999	13820.554208803685	0.10806966927044975	174399.36222548631	0.00017962873974754058	1.8490866173944973	118553.97923502748	95469.06740918008
550000.0	10960.598787953892	15101.68165999137	0.1078155724995386	174383.76303630706	0.00019369889868840604	1.8685064144454104	120547.06028768008	96922.89449075509
575000.0	11064.37093335456	16482.39913778512	0.10760309001307358	174395.5886567635	0.00020863527921206467	1.8878730200708818	122556.33424530822	98384.03141591196
600000.0	11167.577593156057	17968.941223281425	0.10744235614398998	174412.1424723339	0.00022449844424631612	1.9068556234258298	124516.31362016882	99798.28311087466
625000.0	11270.283912089457	19568.087735689827	0.10734168976365707	174394.06386614777	0.00024137943871406443	1.9242897132400487	126254.74974962964	101027.41395160751
650000.0	11372.55318822346	21286.67233873976	0.10726829764862097	174381.19053822366	0.00025928243323001594	1.941437585959266	127950.75809562099	102215.02829850369
675000.0	11474.394341382364	23131.87763490044	0.10721340388097488	174393.63497020566	0.0002782240389768782	1.9586303086267125	129681.11116908916	103427.23353904544
700000.0	11575.826327456867	25111.27059092618	0.10719181531234957	174410.2844493964	0.0002982757202003672	1.9752102703049583	131360.26015839798	104597.87028645314
725000.0	11676.89923399486	27232.562484840688	0.10721761603779414	174395.6942808645	0.0003195438511817242	1.9906124080925043	132870.9403922407	105629.65303721941
750000.0	11777.665652958582	29504.357607344093	0.1072619067616481	174378.81099072204	0.0003420420405425011	2.005348080050344	134307.4315080507	106600.19069464013
775000.0	11878.125215706248	31935.042424664905	0.10731290506107972	174388.29455337598	0.00036576734927332014	2.020200849384011	135794.02184402384	107609.21939819538
800000.0	11978.28426274345	34533.24315129585	0.10738502886042439	174406.51640006213	0.0003907965918020064	2.0345904290419536	137238.12259184892	108582.2674814769
825000.0	12078.175303713831	37308.4305783128	0.10749467402770349	174403.90278314115	0.00041724670989110415	2.0479130788892768	138529.91773619267	109431.14492689181
850000.0	12177.85359948207	40271.12910870095	0.10763832953042882	174379.3483400202	0.0004451928130554008	2.060630689684781	139715.84245678602	110190.91292579641
