z	T	P	nabla_ad	S	rho	delta	cp	cv
1100000.0	11605.4633551	25752.2913719	0.107214945897	174391.643766	0.000304809994198	1.97936801164	131756.450974	104864.81555
1125000.0	11706.5819243	27922.3700168	0.107251029954	174367.547962	0.000326504150364	1.99441830932	133216.36301	105854.924628
1150000.0	11807.395729	30245.9760292	0.107295064661	174360.05873	0.000349416040091	2.00922375046	134673.587371	106841.726611
1175000.0	11907.900518	32731.5469015	0.107350130193	174374.846681	0.000373579243061	2.02405539739	136164.259142	107853.291133
1200000.0	12008.1102385	35387.9008275	0.107431227919	174390.099042	0.000399082327898	2.03815800607	137570.75058	108795.729535
1225000.0	12108.0670138	38225.2560466	0.107554748831	174373.973307	0.000426057287412	2.05117364321	138808.181468	109599.692616
1250000.0	12207.8212168	41253.4084707	0.107700618107	174357.911966	0.000454500541641	2.06400857148	140014.016359	110374.10393
1275000.0	12307.3765189	44482.0331103	0.10785545114	174366.842079	0.000484402482161	2.07687496491	141249.862314	111170.405275
1300000.0	12406.7350468	47922.5441331	0.108023586524	174385.358432	0.000515857520635	2.08920607551	142440.645392	111930.899284
1325000.0	12505.9160639	51585.0062935	0.10821090431	174387.938558	0.000548989116096	2.10042082126	143490.502728	112580.525453
1350000.0	12604.9581512	55481.6223431	0.10842350891	174360.287404	0.000583918459296	2.11079981701	144403.94569	113119.886779
1375000.0	12703.8800297	59625.5528388	0.108645360718	174355.599905	0.000620558298859	2.1215251961	145373.391512	113700.047338
1400000.0	12802.6786138	64027.7348192	0.108876767964	174370.558342	0.000658961248849	2.13222833404	146359.152771	114291.580413
1425000.0	12901.3598152	68700.8478488	0.109121353733	174388.143541	0.000699245026107	2.14236545047	147285.278673	114836.472878
1450000.0	12999.9444559	73658.4849027	0.109383162772	174382.554106	0.000741584351454	2.15139377413	148062.676704	115265.924655
1475000.0	13098.4676624	78915.283978	0.109663682776	174354.968621	0.0007860619984	2.15971813556	148732.421292	115609.884604
1500000.0	13196.9395028	84485.2552929	0.109954275802	174353.04089	0.000832545321845	2.16830608374	149455.801892	115993.755133
1525000.0	13295.3571881	90383.5163039	0.110254051552	174368.529895	0.000881129842919	2.17680908443	150189.456591	116385.649296
1550000.0	13393.7251586	96624.4710255	0.110563132794	174385.711478	0.000931950860038	2.18482256621	150874.72846	116741.644918
1575000.0	13492.0584348	103222.99132	0.11088142264	174381.907431	0.000985203808384	2.19194956335	151444.779957	117011.075807
1600000.0	13590.3828693	110198.882639	0.111209719037	174353.72389	0.00104102074478	2.19841592796	151920.849722	117209.50412
1625000.0	13688.7052603	117566.600044	0.111544593797	174348.556965	0.00109919381172	2.20505116923	152444.939637	117445.68024
1650000.0	13787.0204129	125345.240261	0.111886991639	174361.248081	0.00115982646964	2.21160179878	152981.854044	117692.750208
1675000.0	13885.3300179	133549.436628	0.112237505913	174379.105986	0.00122305053206	2.21776041734	153482.524821	117913.276379
1700000.0	13983.6449019	142200.025313	0.11259630347	174384.22481	0.00128908870802	2.22323301303	153893.928733	118066.757741
1725000.0	14081.9864494	151317.169013	0.112965731284	174359.698495	0.00135816007542	2.22802947012	154198.876394	118139.145644
1750000.0	14180.373012	160920.294252	0.113344494968	174345.479872	0.00143008571316	2.23281444104	154515.549879	118221.710414
1775000.0	14278.8016478	171029.095816	0.113730373378	174351.030488	0.00150482004141	2.23754474366	154849.147005	118318.133939
1800000.0	14377.2699314	181663.713936	0.114122907293	174366.98327	0.00158252250864	2.24200186494	155163.847811	118401.622288
1825000.0	14475.7821545	192845.42584	0.114520989982	174380.426803	0.00166339376407	2.24596474621	155421.313038	118443.346314
1850000.0	14574.3490326	204596.7935	0.114925644704	174376.193327	0.00174765636373	2.24938937345	155601.653818	118427.514592
1875000.0	14672.9927636	216941.962802	0.115340546145	174351.247606	0.00183549015865	2.25257760826	155733.459424	118375.043771
1900000.0	14771.7210435	229904.031455	0.115761735346	174343.09124	0.00192659398488	2.25569982074	155878.363963	118334.169411
1925000.0	14870.52961	243506.401207	0.116188433861	174350.299878	0.00202105222562	2.25860887796	156018.537879	118291.997273
1950000.0	14969.4177843	257775.616933	0.116619803209	174364.554094	0.00211905069475	2.26113789422	156125.934901	118227.469206
1975000.0	15068.388809	272731.959868	0.117056492468	174376.076487	0.00222076462291	2.26321816578	156183.979027	118128.107122
2000000.0	15167.4542964	288403.629199	0.117502909042	174374.432777	0.00232642602844	2.26502480959	156201.08628	117999.058896
2025000.0	15266.6332731	304821.775404	0.117955532198	174351.533472	0.00243630346718	2.26664019005	156175.175262	117837.72587
2050000.0	15365.9321454	322008.993952	0.118412846763	174341.364833	0.00255002133301	2.26811555206	156148.168407	117677.292591
2075000.0	15465.3479029	339998.257305	0.118874220682	174344.413776	0.00266767943967	2.26932790423	156106.825614	117508.447938
2100000.0	15564.8783329	358812.693614	0.119340500025	174355.311804	0.00278940370027	2.27020537815	156037.882703	117321.22798
2125000.0	15664.5265509	378479.608658	0.119816676517	174369.580688	0.00291531409306	2.27082867266	155947.621364	117120.005755
2150000.0	15764.3024703	399037.519974	0.120300345466	174375.66206	0.00304575832006	2.27120690414	155824.378615	116895.455344
2175000.0	15864.2185744	420510.84772	0.12078687623	174359.505234	0.00318110086638	2.27140810245	155659.009909	116639.7667
2200000.0	15964.2870523	442934.378968	0.121275016367	174340.345782	0.00332115653783	2.27144577396	155472.687181	116369.753595
2225000.0	16064.5061749	466340.439152	0.121767507672	174334.827773	0.00346570219268	2.27123993196	155274.287111	116093.333714
2250000.0	16164.8745691	490761.50653	0.122269984043	174342.270763	0.00361478199452	2.27082458643	155067.427722	115812.950593
2275000.0	16265.3944564	516231.683567	0.122781289051	174356.54115	0.00376861263469	2.27018350572	154843.338785	115521.646687
2300000.0	16366.0702894	542781.463967	0.123298746979	174369.430318	0.00392746467449	2.2693106757	154592.505487	115211.918684
2325000.0	16466.9100611	570446.905193	0.123818422701	174370.596446	0.00409171585201	2.26823556886	154308.047822	114878.289934
2350000.0	16567.9249572	599267.225124	0.124336880797	174350.169357	0.00426176375976	2.26704206524	153990.980712	114521.304518
2375000.0	16669.1243236	629285.492033	0.12486217091	174334.29698	0.0044370932968	2.26570852937	153666.867926	114161.084912
2400000.0	16770.5069952	660533.691455	0.125396139587	174332.127954	0.00461754384213	2.26416436236	153336.347892	113798.683176
2425000.0	16872.0726884	693046.875099	0.1259375004	174339.535659	0.00480329710401	2.26239194557	152991.324945	113427.67746
2450000.0	16973.8229722	726861.073061	0.126484425189	174351.14144	0.00499459166251	2.26038077862	152624.440194	113042.41413
2475000.0	17075.7613824	762013.531863	0.127036295691	174361.719986	0.00519166365243	2.25813615102	152231.322963	112639.553515
2500000.0	17177.8972795	798562.036658	0.127595096562	174366.427206	0.00539480274993	2.25572622984	151816.342857	112222.222266
2525000.0	17280.2378416	836532.097896	0.128155746407	174355.729235	0.0056044030784	2.25328661983	151385.24501	111793.894752
2550000.0	17382.792346	875968.018329	0.128717380859	174336.655024	0.00582042060245	2.25082231193	150946.080515	111360.681231
2575000.0	17485.5650487	916932.981761	0.129284601788	174328.155158	0.00604244443668	2.2481503606	150496.810107	110922.100196
2600000.0	17588.5513033	959439.789069	0.129859063164	174328.906261	0.00627044739513	2.24522450484	150031.728958	110474.195455
2625000.0	17691.7573214	1003561.17489	0.130444156808	174337.816447	0.0065046171508	2.24203676638	149548.609949	110015.462298
2650000.0	17795.1824017	1049306.78953	0.131037473782	174350.139425	0.00674509756787	2.23865631823	149047.78701	109545.453617
2675000.0	17898.8368944	1096760.73457	0.131635857113	174360.154166	0.00699239342817	2.23515264538	148530.221522	109064.401793
2700000.0	18002.7223213	1145936.06195	0.132234760749	174361.032354	0.00724680446273	2.23162277	147999.781818	108574.482761
2725000.0	18106.8484558	1196902.32239	0.132832704014	174346.688934	0.00750878559678	2.22814309415	147461.489873	108079.224274
2750000.0	18211.2230881	1249713.89041	0.133435258405	174329.69392	0.00777794432114	2.22460912319	146917.109218	107580.724153
2775000.0	18315.8460597	1304402.74779	0.134046970746	174323.192706	0.00805376166759	2.22086863751	146361.974022	107076.355103
2800000.0	18420.7191865	1361019.98447	0.134666543582	174324.825629	0.00833645051214	2.21692833594	145794.275465	106564.730713
2825000.0	18525.847361	1419637.54869	0.135292310038	174331.524589	0.00862633517157	2.21279959924	145212.389784	106044.587931
2850000.0	18631.2309588	1480282.38684	0.135926778183	174341.634248	0.00892343027194	2.20844504387	144611.674956	105512.700121
2875000.0	18736.8755201	1543007.07424	0.136569038573	174351.585464	0.00922799952867	2.20392081653	143995.025365	104970.922574
2900000.0	18842.7871084	1607866.50173	0.137215041698	174356.301249	0.00954045923563	2.1993377544	143369.276897	104423.732435
2925000.0	18948.971812	1674918.54908	0.137859583015	174349.96402	0.0098613255673	2.19483003046	142743.246779	103877.026174
2950000.0	19055.4351986	1744224.2959	0.138500272589	174331.418618	0.0101908702336	2.19045726094	142122.157654	103334.367378
2975000.0	19162.1807153	1815841.18659	0.139150444982	174320.202604	0.0105280384216	2.18588586984	141488.594744	102784.631244
3000000.0	19269.2107569	1889822.18593	0.13981113131	174317.544011	0.0108728181893	2.18109580186	140840.954415	102226.633048
3025000.0	19376.5281271	1966221.06181	0.140480761388	174321.270539	0.011225433284	2.17612965263	140180.971703	101661.250273
3050000.0	19484.1359687	2045092.83307	0.141157282442	174328.713443	0.0115861517638	2.17103773775	139510.86825	101089.703953
3075000.0	19592.0380546	2126493.81135	0.141841361158	174337.808009	0.0119551736091	2.16581474049	138827.320878	100509.259652
3100000.0	19700.2402402	2210480.55141	0.142534448953	174346.59465	0.0123326432095	2.16045119847	138128.281476	99918.4891335
3125000.0	19808.7482966	2297111.17206	0.143231162796	174350.929508	0.0127190082921	2.15508278688	137425.322167	99325.5506273
3150000.0	19917.5665177	2386446.46099	0.143925095122	174346.104809	0.0131147998153	2.14984900309	136731.093701	98739.6034826
3175000.0	20026.698174	2478558.03772	0.144610905812	174329.357281	0.0135204697543	2.14485021355	136055.216249	98167.5284456
3200000.0	20136.1484657	2573540.93594	0.145305085233	174316.940145	0.0139349200408	2.13965666996	135366.746173	97588.440056
3225000.0	20245.9172953	2671415.6036	0.146012577798	174312.103291	0.0143577717194	2.13416860234	134656.776058	96995.9016593
3250000.0	20356.0085665	2772235.08838	0.146732126043	174313.549517	0.0147891556842	2.12843689645	133929.111889	96392.4554209
3275000.0	20466.430111	2876090.06082	0.147462225473	174319.736131	0.0152293604982	2.12252050655	133187.96662	95780.8804722
3300000.0	20577.1863547	2983043.02788	0.148200759498	174328.730387	0.0156786392246	2.11648691943	132438.155038	95164.3509649
3325000.0	20688.2766661	3093113.27506	0.148945120397	174338.207206	0.0161371589708	2.11041142401	131685.165133	94546.4888725
3350000.0	20799.7115131	3206430.35577	0.149692214277	174345.607889	0.0166054626764	2.1043730404	130935.204196	93931.5660465
3375000.0	20911.4890387	3323017.73878	0.150438215604	174347.922468	0.0170838507017	2.09845671494	130194.936841	93324.1524994
3400000.0	21023.6119631	3442954.03619	0.151178603431	174341.805382	0.0175728340449	2.09275424802	129472.00336	92729.5897042
3425000.0	21136.0836351	3566341.78386	0.151911055821	174326.906292	0.0180727379302	2.08729820744	128770.206407	92150.656825
3450000.0	21248.8992565	3693208.26052	0.152644755603	174315.470132	0.0185824330464	2.08186150087	128074.920375	91577.5243438
3475000.0	21362.0648758	3823672.60316	0.153388189909	174309.416101	0.0191017796955	2.07624926466	127367.392197	90997.0852394
3500000.0	21475.5825266	3957757.27466	0.154147704512	174308.805798	0.0196305090877	2.07033241593	126634.498379	90400.1409839
3525000.0	21589.4609808	4095546.03437	0.154921264867	174312.539247	0.020168837601	2.06417096737	125881.55466	89790.3536333
3550000.0	21703.7085067	4237127.38553	0.155706316318	174319.287457	0.02071701903	2.05783310635	125114.597047	89171.8659833
3575000.0	21818.3235988	4382500.0693	0.156499775656	174327.380272	0.0212751437659	2.05139238658	124340.209976	88549.2998382
3600000.0	21933.3215009	4531849.30503	0.15729845854	174334.999643	0.0218438248348	2.04492620803	123565.03404	87927.2032083
3625000.0	22048.6965742	4685159.18606	0.158098416977	174340.021767	0.022423205359	2.03851613753	122796.155418	87310.4962491
3650000.0	22164.449537	4842495.53138	0.158895381621	174340.157488	0.0230136839778	2.03224709219	122040.830645	86704.1549419
3675000.0	22280.5886862	5004028.59403	0.15968439245	174332.632778	0.0236160236982	2.0262139035	121307.215138	86113.8537638
3700000.0	22397.1068773	5169781.81863	0.160466316959	174320.57871	0.0242298984099	2.02038543457	120594.296805	85538.9633372
3725000.0	22514.0005911	5339811.9829	0.161248422836	174312.456684	0.0248543628577	2.01460412838	119891.288485	84972.1483414
3750000.0	22631.270805	5514197.64842	0.162039732851	174308.478152	0.025489252787	2.00868559808	119179.228562	84400.0552861
3775000.0	22748.9288461	5693068.4293	0.162845772217	174308.550821	0.0261345713384	2.00253172213	118447.66717	83815.2264105
3800000.0	22866.9795937	5876476.05621	0.163664153743	174311.868999	0.0267904354788	1.99619812536	117701.764851	83221.3010999
3825000.0	22985.4261784	6064466.09042	0.164492369753	174317.543257	0.0274569381235	1.98974323258	116946.856694	82621.9445925
3850000.0	23104.2733209	6257117.45016	0.165327533294	174324.484387	0.0281343340394	1.98322671554	116188.361479	82020.9654426
3875000.0	23223.5244478	6454510.56207	0.166166510841	174331.453114	0.0288228838667	1.97671250289	115431.998405	81422.3106075
3900000.0	23343.1815556	6656727.5913	0.167005903252	174337.071617	0.0295229215323	1.97026370136	114683.549052	80830.0530002
3925000.0	23463.2450462	6863852.68921	0.167841856478	174339.718857	0.0302348279703	1.96394759338	113949.069069	80248.4403799
3950000.0	23583.7136434	7075972.47859	0.168670173915	174337.597494	0.0309590407788	1.95783223298	113234.617447	79681.7131988
3975000.0	23704.5842569	7293176.29212	0.169486606898	174328.836602	0.0316960551146	1.95198522758	112546.227635	79134.1207135
4000000.0	23825.8528965	7515553.23232	0.170298554328	174319.139043	0.0324450883409	1.94625475935	111872.390115	78597.8369583
4025000.0	23947.5216191	7743183.53353	0.171122135125	174313.18023	0.0332051975757	1.94034550636	111186.127992	78054.092846
4050000.0	24069.5960564	7976144.46611	0.171956969456	174310.673048	0.0339764140329	1.93427212268	110488.369728	77503.4315879
4075000.0	24192.0808569	8214513.00793	0.172801098543	174311.227959	0.0347588187245	1.92807900079	109782.894583	76948.3625588
4100000.0	24314.979575	8458366.07586	0.173652376586	174314.364204	0.0355525341967	1.92181073758	109073.621492	76391.552157
4125000.0	24438.2944976	8707780.57751	0.174508434828	174319.410125	0.0363577121717	1.91551622289	108364.729804	75835.8247431
4150000.0	24562.0266041	8962833.65876	0.175366512612	174325.661142	0.0371745452343	1.9092431192	107660.41897	75284.0624268
4175000.0	24686.1754141	9223602.69483	0.176223829084	174332.287332	0.0380032457488	1.90303967977	106965.045258	74739.2885162
4200000.0	24810.7390342	9490165.67029	0.177077197268	174338.307721	0.0388440918745	1.89695529175	106283.006491	74204.5675715
4225000.0	24935.7139599	9762601.22258	0.177923314464	174342.745762	0.0396973814357	1.89103679651	105618.621789	73682.9491058
4250000.0	25061.1024162	10041095.9599	0.17876023086	174344.210486	0.040563685464	1.88530451464	104973.52656	73175.6457448
4275000.0	25186.8987113	10325682.6556	0.179595421761	174341.231309	0.0414430539836	1.87961377861	104333.058673	72672.5021721
4300000.0	25313.1013008	10616405.3611	0.180428724305	174332.902117	0.0423356032596	1.87396628106	103696.960324	72173.2846019
4325000.0	25439.7107427	10913341.5415	0.181264767281	174324.541792	0.0432403520586	1.868283433	103060.62486	71674.9452932
4350000.0	25566.731415	11216617.4589	0.182105905358	174319.30504	0.0441567923529	1.86252964194	102422.193381	71176.2547492
4375000.0	25694.1713586	11526428.8511	0.182950465904	174317.057281	0.0450851884484	1.85673724944	101784.58746	70679.1811697
4400000.0	25822.0189909	11842680.8281	0.183796419211	174317.409245	0.0460253107054	1.85094192932	101150.772022	70185.6818245
4425000.0	25950.2721194	12165437.2479	0.18464175809	174320.024074	0.0469772449006	1.84517918006	100523.735315	69697.75402
4450000.0	26078.9430136	12495022.2254	0.185484152065	174324.528256	0.0479415858793	1.839488462	99907.026985	69217.8423773
4475000.0	26208.0155465	12831318.2612	0.186321221511	174330.383264	0.04891814645	1.83390634316	99303.6724964	68747.9756187
4500000.0	26337.481231	13174337.1832	0.187152791424	174336.839648	0.0499070017027	1.82842300518	98712.4532804	68287.33733
4525000.0	26467.357857	13524506.759	0.187983858729	174342.698891	0.0509089515596	1.82293661437	98123.6433659	67829.3788642
4550000.0	26597.6260633	13881576.5955	0.188813987548	174347.462186	0.051923524014	1.81746053432	97537.8346848	67374.3629438
4575000.0	26728.2925753	14245758.0043	0.189642015526	174350.556399	0.0529511196676	1.81202137439	96957.0404147	66923.6010331
4600000.0	26859.3616912	14617237.1616	0.190466550625	174351.298092	0.0539920972221	1.80664940085	96383.5534829	66478.5697585
4625000.0	26990.8175496	14995840.4508	0.191286266192	174349.122149	0.0550461838038	1.80137013476	95819.2349155	66040.4398936
4650000.0	27122.6809887	15382091.0922	0.192099385804	174343.032045	0.0561144545587	1.79622091214	95266.9964757	65611.1540571
4675000.0	27254.9229332	15775584.3088	0.192907418979	174335.557486	0.0571954704059	1.7911699121	94725.1501233	65189.5935314
4700000.0	27387.5664433	16176912.5876	0.193712728036	174330.932253	0.0582891139525	1.78617477085	94191.9883781	64774.7743869
4725000.0	27520.5821254	16585658.8659	0.194514144662	174328.944734	0.0593946183281	1.78125078226	93668.7742122	64367.5431876
4750000.0	27653.9912227	17002416.5251	0.195312210572	174328.920149	0.0605130223428	1.77634553402	93151.2447684	63965.2613891
4775000.0	27787.765007	17426731.7559	0.196108662751	174330.232617	0.0616435622056	1.77142358268	92635.9203635	63565.5590581
4800000.0	27921.9305915	17859298.81	0.196903102576	174332.826339	0.0627872563327	1.76649778835	92123.7436137	63169.0335916
4825000.0	28056.4590665	18299632.7967	0.197695690758	174336.429407	0.0639432429292	1.76158290772	91615.4298116	62776.0156424
4850000.0	28191.3685011	18748250.5834	0.198485889244	174340.888693	0.0651122736092	1.7566968685	91112.2561442	62387.3034066
4875000.0	28326.6455354	19204994.127	0.199273367675	174345.867278	0.0662940441878	1.75185660363	90615.2408504	62003.4713496
4900000.0	28462.288069	19669951.9402	0.200057495993	174351.07785	0.0674886745866	1.74708083748	90125.7130539	61625.3597262
4925000.0	28598.3059839	20143496.3655	0.200837367702	174356.197038	0.0686967026519	1.74239282735	89645.3673448	61254.025825
4950000.0	28734.6788981	20625311.7364	0.201612385241	174360.789332	0.0699176516288	1.73780949605	89175.2149915	60890.0488861
4975000.0	28871.4172405	21115810.5728	0.202380390835	174364.02451	0.0711523282758	1.73332483334	88715.1629597	60533.6002639
5000000.0	29008.5146422	21615032.8661	0.20314043096	174364.793808	0.0724010051271	1.72890614801	88262.7062313	60183.2089048
5025000.0	29145.9585077	22122848.3335	0.203893287137	174362.724115	0.0736635028527	1.72455690129	87817.641558	59838.6082591
5050000.0	29283.7575935	22639643.5329	0.204639443906	174357.173005	0.0749404482935	1.72028836667	87380.3822568	59499.9361012
5075000.0	29421.908548	23165492.675	0.205381622927	174350.512541	0.0762311654772	1.71607040646	86948.9487757	59165.8207098
5100000.0	29560.4008396	23700256.9903	0.206123075878	174345.76445	0.0775343140688	1.71186584583	86521.0860393	58834.7085208
5125000.0	29699.2344385	24244056.1831	0.206864253134	174342.974385	0.0788499797834	1.70768379655	86097.2110181	58506.7803422
5150000.0	29838.424787	24797424.436	0.207605421574	174342.125624	0.0801787475821	1.70353590018	85678.0559267	58182.4393782
5175000.0	29977.9542862	25360004.1108	0.208346636773	174343.147568	0.0815199999696	1.69943325983	85264.1886581	57861.9622451
5200000.0	30117.8222934	25931896.0451	0.209085495866	174345.52572	0.0828739528078	1.69537582105	84855.9612693	57545.7649461
5225000.0	30258.0260961	26513202.9729	0.209818656292	174348.642824	0.0842408923411	1.69134951936	84452.9585181	57233.880727
5250000.0	30398.5738587	27104354.1038	0.210546846909	174352.349793	0.0856213575926	1.68735396272	84054.9908806	56926.1847957
5275000.0	30539.4542687	27705201.8029	0.211271480251	174356.49117	0.087015035584	1.68338797704	83661.5008349	56622.1785105
5300000.0	30680.6629603	28315766.2976	0.21199348979	174360.878829	0.0884218856044	1.67945422056	83272.2871466	56321.6145725
5325000.0	30822.1991728	28936151.3221	0.212713900062	174365.288863	0.0898419706726	1.67555579719	82887.2463481	56024.338252
5350000.0	30964.0628753	29566460.9544	0.213433653506	174369.516866	0.0912753602588	1.67169803048	82506.3871654	55730.2339603
5375000.0	31106.2546393	30206799.7076	0.21415356618	174373.340107	0.0927221378371	1.6678876144	82129.820427	55439.2536512
5400000.0	31248.7852291	30857568.7104	0.214874324038	174376.467187	0.0941827867773	1.66413510699	81757.9413951	55151.53224
5425000.0	31391.6451848	31518560.2424	0.215592149825	174378.250177	0.0956572088907	1.66044705885	81391.8046837	54867.9951212
5450000.0	31534.832269	32189881.0488	0.216303125249	174378.022717	0.0971457538543	1.65682592825	81032.1494111	54589.3695435
5475000.0	31678.3440845	32871638.6683	0.217008264357	174375.413091	0.0986485525967	1.65327186856	80678.6177631	54315.3123856
5500000.0	31822.1788751	33563941.301	0.217708490647	174370.181272	0.100165733935	1.64978317769	80330.7505134	54045.4236562
5525000.0	31966.3356679	34266894.6023	0.218407190602	174364.604395	0.101696446988	1.64632614964	79986.4630712	53778.3166176
5550000.0	32110.8145	34980596.5257	0.219107574626	174360.513961	0.103239934603	1.64287387522	79643.977744	53512.7694695
5575000.0	32255.6163539	35705142.6766	0.21981082503	174357.913152	0.104796189381	1.63942448469	79302.8623081	53248.403016
5600000.0	32400.7430484	36440627.515	0.220518450949	174356.799553	0.106365149796	1.63597695945	78962.7611881	52984.8918714
5625000.0	32546.1972601	37187144.6291	0.22123105398	174357.076029	0.107946821902	1.63253308005	78623.6479831	52722.1641116
5650000.0	32691.9804351	37944787.7013	0.221943496055	174358.30273	0.109541466181	1.62910197104	78287.3023294	52461.763411
5675000.0	32838.0915762	38713651.0426	0.22265439241	174360.269306	0.111149192922	1.62568688474	77954.0252799	52203.9511441
5700000.0	32984.5300592	39493828.4625	0.223364912289	174362.864008	0.112770045227	1.62228842791	77623.3144309	51948.2768429
5725000.0	33131.2960491	40285412.9496	0.224076239681	174365.962588	0.114403974605	1.61890691635	77294.6591902	51694.2561899
