,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.0003487637396,4.699369141044404,0.3962356374991994,193368.17626953125,2.1090520996303042e-07,1.0017339064339095,16120.447780777085,9732.780456542969,4.7801282044848047e-05,-25275817.33591271,-17193223794.24632,0.4472135954999579
1,25000.0,3500.0008536381447,6.392378163197114,0.39490981757129046,191405.72509765625,2.8689761677469505e-07,1.0023530480565341,16191.676231357542,9796.415710449219,5.5372179290968666e-05,-25275817.33591271,-12522917063.639336,0.45684951099049714
2,50000.0,3500.001670840954,8.695653028414014,0.39312793934158746,189442.83447265625,3.9029246501343096e-07,1.0032506227453928,16287.80597076063,9882.028198242188,6.440557811685585e-05,-25275817.33591271,-9080559875.73914,0.4665032616855142
3,75000.0,3500.0029996377584,11.829269502042074,0.3907392018840574,187479.43115234375,5.309800932273845e-07,1.0043732189511203,16417.55906339387,9998.277282714844,7.517478044042974e-05,-25275817.33591271,-6709903670.365813,0.4761741045860791
4,100000.0,3500.0051700007116,16.092820656697835,0.38753760523923214,185514.6240234375,7.224273401718051e-07,1.005916326411117,16594.81135966039,10157.007598876953,8.811643440401689e-05,-25275817.33591271,-5042079014.597609,0.4858611576300841
5,125000.0,3500.008732385664,21.894314448483037,0.3832892515627226,183547.5341796875,9.82996128939817e-07,1.00808996933254,16835.290219940798,10371.39892578125,0.00010368252986293821,-25275817.33591271,-3844160054.141474,0.4955636111392049
6,150000.0,3500.0146057088064,29.789742902162033,0.3777032551806613,181575.76904296875,1.33772570798385e-06,1.0110416041488732,17162.286204888107,10663.123321533203,0.00012241129252304854,-25275817.33591271,-2964177803.747534,0.5052808356325743
7,175000.0,3500.0243261552096,40.535759239385946,0.3704157964793091,179587.14599609375,1.8207304552930736e-06,1.0148928688743373,17604.2744044757,11058.403015136719,0.0001449065410280672,-25275817.33591271,-2309445051.1967683,0.515012298787359
8,200000.0,3500.04046840468,55.1640787991132,0.36106052507686615,177590.46630859375,2.4786159791290174e-06,1.0203188452002918,18205.408812683505,11594.15054321289,0.00017203315494279995,-25275817.33591271,-1817755362.7639315,0.5247575046837953
9,225000.0,3500.067386752633,75.08187835930622,0.3492477977500546,175580.09033203125,3.375089541179932e-06,1.027516454668655,19016.3759439681,12317.324829101562,0.00020504181691434633,-25275817.33591271,-1444591911.8865926,0.5345159621272831
