,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.000075417754,2.21323057962842,0.39818594543463154,198186.4501953125,9.932271671786452e-08,1.0007704772846298,16016.784082010417,9640.562438964844,3.422201462131507e-05,-29470400.736426968,-17193223794.24632,0.4472135954999579
1,25000.0,3500.000183489754,3.010508014798864,0.3975599512308726,196226.46484375,1.3510470520117224e-07,1.0011159269239547,16049.824527540912,9669.831848144531,3.904651681742335e-05,-29470400.736426968,-12522917063.639336,0.4568961257935983
2,50000.0,3500.000355457262,4.095087002658188,0.39670949822439494,194261.962890625,1.8378282229392084e-07,1.0015112064203293,16094.88990119133,9710.003662109375,4.48306800562813e-05,-29470400.736426968,-9080559875.73914,0.46659649744292764
3,75000.0,3500.0006311575316,5.570563473596703,0.39555255365648345,192296.17919921875,2.500087914469873e-07,1.0020550199797251,16157.50006928398,9765.826416015625,5.181868175793723e-05,-29470400.736426968,-6709903670.365813,0.47631398002002023
4,100000.0,3500.0010762634124,7.578027710371767,0.3939871436490053,190328.64990234375,3.4012048732989797e-07,1.0027945248368857,16240.789489468665,9840.331268310547,6.017176064437713e-05,-29470400.736426968,-5042079014.597609,0.4860477048329029
5,125000.0,3500.0017984808546,10.309280579130656,0.39189536161826666,188360.107421875,4.627355720820958e-07,1.00388040749257,16355.319677902713,9942.118835449219,7.011953438596688e-05,-29470400.736426968,-3844160054.141474,0.49579687609259415
6,150000.0,3500.002975467082,14.025482848585924,0.3890817149671874,186389.306640625,6.295938770328746e-07,1.0051166501922761,16508.071900519244,10079.719543457031,8.203930429665281e-05,-29470400.736426968,-2964177803.747534,0.5055608783281107
7,175000.0,3500.0049028790118,19.08218146599925,0.3853330491470737,184415.71044921875,8.566820586253243e-07,1.0070534772059416,16719.342450488526,10267.982482910156,9.637474703324242e-05,-29470400.736426968,-2309445051.1967683,0.5153391928989537
8,200000.0,3500.008073991182,25.963885520237785,0.3803816727364011,182438.18359375,1.1658215504084524e-06,1.009606491338687,17003.688917690146,10521.62094116211,0.00011362198190198359,-29470400.736426968,-1817755362.7639315,0.5251313366429617
9,225000.0,3500.0133129509913,35.33036927503119,0.3739006321885856,180455.908203125,1.5867357427978845e-06,1.0130469241865792,17390.64247944329,10867.24853515625,0.00013435827741396203,-29470400.736426968,-1444591911.8865926,0.5349368293769444
10,250000.0,3500.021999138044,48.08043865620641,0.3655118468147524,178466.85791015625,2.159991963068819e-06,1.0176784063447952,17914.68089480274,11335.22720336914,0.0001592857951067742,-29470400.736426968,-1158031137.2509727,0.5447551778225304
11,275000.0,3500.0364532805866,65.4399480815091,0.35483508555355675,176468.359375,2.941032750669592e-06,1.0240425577765238,18624.775792918626,11968.16177368164,0.00018950401170721957,-29470400.736426968,-936469296.4397113,0.554585865496888
12,300000.0,3500.0606256327455,89.08169499309452,0.3415138732194363,174456.0791015625,4.0057179795383036e-06,1.0326489392684384,19584.17679390206,12822.711181640625,0.00022650223842728088,-29470400.736426968,-763584503.279903,0.5644283452143954
13,325000.0,3500.1013259309852,121.2906604380378,0.3253367619718974,172426.953125,5.4580313602059505e-06,1.044247375036684,20876.933391755454,13972.755432128906,0.00027260451636925196,-29470400.736426968,-627237911.0885577,0.574282033050467
14,350000.0,3500.1704539300367,165.19345106832662,0.30628805274724635,170373.095703125,7.440990934526326e-06,1.0598846815718403,22610.79967403128,15512.458801269531,0.00033031626436619087,-29470400.736426968,-518785230.5426724,0.5841463039509477
15,375000.0,3500.2888749315493,225.07282120569738,0.28465198387849105,168276.33056640625,1.0151712359629528e-05,1.0808450623053996,24928.879391061542,17566.795349121094,0.00040243924625386153,-29470400.736426968,-431521474.29300886,0.5940204892911295
16,400000.0,3500.4934800264896,306.8091058810172,0.2610963996519714,166128.61328125,1.3862814896015152e-05,1.1089268690678058,28004.7486161634,20282.904052734375,0.0004944534527436693,-29470400.736426968,-360925052.84357476,0.6039038766564216
