,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.000059705709,2.1174140426133023,0.39825986158197024,198455.35888671875,9.502257314331075e-08,1.0007409054305447,16012.97834552118,9637.060546875,3.359450480287441e-05,-0.0,-17193223794.24632,0.4472135954999579
1,25000.0,3500.0001194114157,2.1174140426133023,0.39825986158197024,198455.35888671875,9.502257314331075e-08,1.0007409054305447,16012.978236755847,9637.060546875,3.359450480287441e-05,-0.0,-12522917063.639336,0.45693411796116357
2,50000.0,3500.000184400278,2.404356889598939,0.39803660893213305,197648.37646484375,1.079003414394819e-07,1.000842794529984,16024.575930469813,9647.569274902344,3.5439675491814e-05,-0.0,-9080559875.73914,0.4666724908164248
3,75000.0,3500.000270583326,3.2706393125289175,0.39735592723210406,195684.55810546875,1.4677972726140354e-07,1.0012179341473837,16060.611756914273,9679.421997070312,4.04976647848098e-05,-0.0,-6709903670.365813,0.4764279942205282
4,100000.0,3500.0004079394753,4.449147048775534,0.3964318052502141,193720.556640625,1.9967422160149795e-07,1.0016415130342524,16109.825264355517,9723.313903808594,4.659143773739249e-05,-0.0,-5042079014.597609,0.4861997718402239
5,125000.0,3500.0006285359846,6.052467118278318,0.3951754776057079,191755.6396484375,2.716398217472715e-07,1.0022302311761317,16177.589819813982,9783.795928955078,5.3927387024387596e-05,-0.0,-3844160054.141474,0.49598704115976977
6,150000.0,3500.000985120376,8.233980723649696,0.393481772344608,189789.5751953125,3.69566932612031e-07,1.0030587624829321,16268.341996587806,9864.79263305664,6.268714729621196e-05,-0.0,-2964177803.747534,0.505789200736523
7,175000.0,3500.0015642912354,11.202218399954328,0.39121547078819074,187822.83935546875,5.028262251016713e-07,1.004178404760745,16392.00600529924,9975.155639648438,7.312299390943973e-05,-0.0,-2309445051.1967683,0.5156057465716491
8,200000.0,3500.002509127442,15.241118184676758,0.3881719960404514,185854.23583984375,6.841812671964931e-07,1.0055794772923299,16558.931327923816,10125.088500976562,8.565258014307168e-05,-0.0,-1817755362.7639315,0.5254362105690614
9,225000.0,3500.0040581146345,20.737272527782288,0.38412641660390184,183883.19091796875,9.310232584880396e-07,1.00766595353437,16787.68541570334,10328.935241699219,0.000100723690074285,-0.0,-1444591911.8865926,0.5352801277664244
