,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.0000718195784,2.1690790750669184,0.39822000772836413,198307.8125,9.734123923577087e-08,1.000757181677169,16015.035282578436,9638.948822021484,3.393435887488787e-05,-29406990.85736851,-17193223794.24632,0.4472135954999579
1,25000.0,3500.0001747095225,2.9504483728302784,0.3976070605497254,196354.23583984375,1.324091530863214e-07,1.001089633259334,16047.319484908745,9667.622375488281,3.870436722661341e-05,-29406990.85736851,-12522917063.639336,0.45689739666872187
2,50000.0,3500.0003383514463,4.013386170746138,0.3967736711221165,194394.00634765625,1.801158389103108e-07,1.0014812822471282,16091.456606708653,9706.942749023438,4.441567614094194e-05,-29406990.85736851,-9080559875.73914,0.4665990394306939
3,75000.0,3500.000600560124,5.459430042203766,0.3956397136130758,192428.2470703125,2.45020448375044e-07,1.002014482768405,16152.840051479347,9761.660766601562,5.1321602325392584e-05,-29406990.85736851,-6709903670.365813,0.47631779372384053
4,100000.0,3500.0010237244223,7.426834416232174,0.3941039778408219,190460.63232421875,3.3333330540230577e-07,1.0027351931040847,16234.456742601795,9834.69467163086,5.957872037679555e-05,-29406990.85736851,-5042079014.597609,0.48605279125164214
5,125000.0,3500.0017101310996,10.103572924385885,0.3920525839571073,188491.93115234375,4.535001263406002e-07,1.003808613831145,16346.822463224857,9934.490203857422,6.941301617996231e-05,-29406990.85736851,-3844160054.141474,0.49580323664513987
6,150000.0,3500.002828418243,13.74560148561142,0.3892920336240777,186520.88623046875,6.170263189275715e-07,1.0050133488379664,16496.408713475117,10069.28939819336,8.118981514271461e-05,-29406990.85736851,-2964177803.747534,0.5055685148706968
7,175000.0,3500.0046590782413,18.70134550669795,0.38561192563249014,184546.98486328125,8.395770745295295e-07,1.0069117357586812,16703.582837402995,10253.926086425781,9.535299846591129e-05,-29406990.85736851,-2309445051.1967683,0.5153481077349801
8,200000.0,3500.0076700943737,25.445660032846515,0.38074931553606056,182569.0185546875,1.1425383972252234e-06,1.009412700833299,16982.21264206237,10502.457427978516,0.0001123928213007419,-29406990.85736851,-1817755362.7639315,0.5251415325228258
9,225000.0,3500.012643354703,34.62502401524479,0.3743791148369775,180586.31591796875,1.5550327692182009e-06,1.012794791553574,17361.63637134242,10841.304779052734,0.00013288210270363687,-29406990.85736851,-1444591911.8865926,0.5349483094840711
10,250000.0,3500.020887126043,47.12023997651125,0.36612546176998445,178596.74072265625,2.116808950347604e-06,1.0173201654417612,17875.20872852971,11300.065612792969,0.00015750677599355622,-29406990.85736851,-1158031137.2509727,0.5447679457400071
11,275000.0,3500.034601115203,64.1324866089487,0.3556115057165027,176597.91259765625,2.8821864894723603e-06,1.023572669459061,18571.68890925867,11920.819854736328,0.00018733760748026765,-29406990.85736851,-936469296.4397113,0.5545999251477207
12,300000.0,3500.05752605678,87.300847482448,0.3424722318752727,174585.19287109375,3.925480385191804e-06,1.031993317499863,19512.068874462966,12758.5693359375,0.0002238146772500507,-29406990.85736851,-763584503.279903,0.5644437007655467
13,325000.0,3500.0961048691265,118.86416818062641,0.32648341278562404,172555.7373046875,5.348551823658454e-06,1.0433870969573527,20780.143412216028,13886.650085449219,0.0002692801815774095,-29406990.85736851,-627237911.0885577,0.5742986887675453
14,350000.0,3500.1615979780813,161.8862125607673,0.3076150399797226,170501.91650390625,7.291483861138204e-06,1.0587099192645135,22481.26810086715,15397.550964355469,0.00032613217027165737,-29406990.85736851,-518785230.5426724,0.5841642639856567
15,375000.0,3500.2737224730367,220.56154760375335,0.28613215768873274,168415.19775390625,9.947260792841917e-06,1.0792814861667295,24756.468563162227,17414.199829101562,0.00039719000219074754,-29406990.85736851,-431521474.29300886,0.5940397573778146
16,400000.0,3500.4673107285716,300.6502704952951,0.2626755897247054,166274.0478515625,1.3582774016640542e-05,1.1068411828428844,27776.577952714153,20081.689453125,0.00048761303191849386,-29406990.85736851,-360925052.84357476,0.6039244556815477
17,425000.0,3500.8059316702315,410.0851040840096,0.23820253153342358,164068.56689453125,1.856991360682514e-05,1.1434201062368485,31749.41383732319,23576.126098632812,0.0006067456453965056,-29406990.85736851,-303483632.66960365,0.6138176037566564
18,450000.0,3501.410010864644,559.8295923902724,0.2138760298348185,161782.94677734375,2.5428576577724016e-05,1.19158052346792,36907.41980529542,28086.532592773438,0.0007685178739258368,-29406990.85736851,-256441623.14494446,0.6237184101597028
19,475000.0,3502.5151713467726,765.1143629884622,0.19086280298070232,159396.8994140625,3.489127919920065e-05,1.2538211902434109,43474.13163777121,33786.944580078125,0.0009947846219513115,-29406990.85736851,-217713900.40259802,0.6336260557133715
20,500000.0,3504.569952324012,1047.1563415367136,0.17016711926325007,156890.0146484375,4.799292696588964e-05,1.3326133104866964,51603.86541248855,40775.189208984375,0.0012673767924182852,-29406990.85736851,-185673087.5819738,0.643539707577805
21,525000.0,3508.3487398427083,1435.6664198284018,0.1524807555168294,154246.8017578125,6.619878689662073e-05,1.4288448692987694,61267.52851045439,48980.06896972656,0.001625112752120558,-29406990.85736851,-159044425.14538062,0.6534585417063423
22,550000.0,3515.3573203969054,1972.347653839227,0.13822837680235883,151476.81884765625,9.15587463623524e-05,1.54038602982422,72052.58979004253,57992.7978515625,0.0020916266245546195,-29406990.85736851,-136807027.11205664,0.6633817768447043
23,575000.0,3528.3455783035174,2715.289479797891,0.1277432037257135,148659.28955078125,0.0001268328162495891,1.6579723680296774,82847.93124934161,66838.47045898438,0.0026780652817247202,-29406990.85736851,-118157716.77033319,0.6733087237814414
24,600000.0,3551.983975991677,3743.791114790555,0.12091967479404783,145893.9208984375,0.00017542424757266417,1.7638660175756717,91866.19335615946,74044.27490234375,0.0033893985376835002,-29406990.85736851,-102457187.49405146,0.6832388536906799
