,z,T,P,nabla_ad,S,rho,delta,cp,cv,opac,fconv,frad,y
0,0.0,3500.0028561188165,12.877820666268686,0.38994556311951317,186948.73046875,5.780610989880586e-07,1.0046992385945688,16460.347730270474,10037.000274658203,7.851080114302515e-05,-11372913.462622209,-17193223794.24632,0.4472135954999579
1,25000.0,3500.0070269702983,17.518520846417786,0.3864818912171952,184975.45166015625,7.86453457912728e-07,1.0064701079058915,16654.503279810444,10210.14633178711,9.212548504311691e-05,-11372913.462622209,-12522917063.639336,0.45679530365953774
2,50000.0,3500.0138844707235,23.832872934986526,0.3818969908898584,182997.998046875,1.0700801356122724e-06,1.008809961870035,16915.376870306318,10442.832946777344,0.00010850344926525117,-11372913.462622209,-9080559875.73914,0.46639485541508535
3,75000.0,3500.0252066733633,32.425440590176805,0.3758840790844364,181015.8203125,1.4561680750091455e-06,1.0120018520367693,17270.99171865491,10760.257720947266,0.00012820371779016378,-11372913.462622209,-6709903670.365813,0.4760114983332736
4,100000.0,3500.043968085084,44.11983283284659,0.368067597375519,179026.55029296875,1.9818686691763787e-06,1.0162054193157917,17751.51864018331,11189.80484008789,0.00015186527230680316,-11372913.462622209,-5042079014.597609,0.4856443417353367
5,125000.0,3500.075167474133,60.03917266569352,0.3580801057805,177028.6865234375,2.6979400935545073e-06,1.022089720006833,18404.244888547604,11771.464538574219,0.00018047033744532912,-11372913.462622209,-3844160054.141474,0.4952925690602043
6,150000.0,3500.1272993567713,81.71553896897535,0.34554101506891205,175016.78466796875,3.673787052349553e-06,1.0299332406343857,19284.42820793813,12555.974578857422,0.00021532601556951741,-11372913.462622209,-2964177803.747534,0.504955546935171
7,175000.0,3500.214985391458,111.2393931559011,0.33019939559153566,172988.7451171875,5.004405778663568e-06,1.040643760158251,20472.332368823387,13612.812805175781,0.00025877091902077383,-11372913.462622209,-2309445051.1967683,0.5146327437244771
8,200000.0,3500.3637719318535,151.4687560740293,0.31198551968453214,170938.02490234375,6.820222608894255e-06,1.0549427940147924,22064.98101606608,15028.117370605469,0.00031292309863014376,-11372913.462622209,-1817755362.7639315,0.5243236709075725
9,225000.0,3500.6183452087266,206.31640310510656,0.29110409013939365,168855.908203125,9.3008010182416e-06,1.0741942090361647,24192.680305062473,16914.749145507812,0.0003807179568544174,-11372913.462622209,-1444591911.8865926,0.5340278543006478
10,250000.0,3501.057574528669,281.14810329659474,0.26813596743017015,166734.02099609375,1.2693790907292168e-05,1.0998691537942251,27013.262815307306,19408.23516845703,0.00046636988338080504,-11372913.462622209,-1158031137.2509727,0.543744823056707
11,275000.0,3501.824961103773,383.34063920642575,0.24401559352578256,164560.21728515625,1.734282051302216e-05,1.1338701340823756,30712.028500301676,22664.825439453125,0.0005787229726393406,-11372913.462622209,-936469296.4397113,0.5534741064685132
12,300000.0,3503.1909380800166,523.0632750902358,0.21992997987319862,162319.2626953125,2.372536300754291e-05,1.1783391008048743,35482.63099661924,26841.928100585938,0.0007291779039768507,-11372913.462622209,-763584503.279903,0.5632152359001044
13,325000.0,3505.6783939285247,714.3643528510158,0.19711314555398268,159980.56640625,3.250567814916394e-05,1.2350774746336863,41482.496208706245,32059.832763671875,0.0009422422598608961,-11372913.462622209,-627237911.0885577,0.5729677516460923
14,350000.0,3510.2657385722046,976.6802066215268,0.17673437425733962,157551.13525390625,4.460385127913469e-05,1.305213638422442,48735.00100599898,38309.5947265625,0.0011953835014681885,-11372913.462622209,-518785230.5426724,0.582731216205565
15,375000.0,3518.5821744784375,1336.878958162088,0.15968117855508526,155039.794921875,6.12774968544727e-05,1.3871493274786948,56982.852887616915,45337.79602050781,0.001518591029888193,-11372913.462622209,-431521474.29300886,0.5925052360583658
16,400000.0,3533.603010470936,1831.7358858460798,0.1466592780550683,152500.390625,8.416976982061897e-05,1.4745112886569895,65431.494435010725,52433.404541015625,0.0019267709658238677,-11372913.462622209,-360925052.84357476,0.6022894945785994
17,425000.0,3560.2165370328808,2510.4309722570347,0.13835918819853296,150073.84033203125,0.00011524183207711758,1.5521620612703801,72466.20770470603,58228.436279296875,0.002417337333085009,-11372913.462622209,-303483632.66960365,0.6120837992385055
18,450000.0,3605.984710175246,3435.5867729446954,0.13528984700388577,147953.271484375,0.00015638278227925184,1.5959173785609133,75752.58245784727,60813.275146484375,0.003053954525706823,-11372913.462622209,-256441623.14494446,0.6218881458114647
19,475000.0,3684.1054358742786,4679.39735838016,0.13939325457332272,146476.416015625,0.00020833496705563448,1.5760433600512564,72603.45838427641,58016.595458984375,0.0040924503429421236,-11372913.462622209,-217713900.40259802,0.6317027985976316
20,500000.0,3822.4119360709,6308.234650678339,0.15760457211017603,146006.25,0.00026838014832719637,1.457385987786171,59856.98126787207,47194.05517578125,0.006336542403453387,-11372913.462622209,-185673087.5819738,0.6415283802758603
21,525000.0,4084.116753626489,8347.09664121161,0.21120650803256716,146700.76904296875,0.00032716579312364047,1.245475824840136,38494.51959468858,28975.399780273438,0.011709598484924142,-11372913.462622209,-159044425.14538062,0.6513659477278568
22,550000.0,4579.5440159138625,10738.966517711217,0.31794880424968347,148021.923828125,0.00037045231238153065,1.0696642813503172,21721.551651330687,14519.888305664062,0.028008463711223106,-11372913.462622209,-136807027.11205664,0.6612170011049063
23,575000.0,5276.868364908299,13379.847213619894,0.37905381505285857,149210.8642578125,0.0003988136541011045,1.0157431932562837,17103.829536039382,10553.760528564453,0.047112082343009655,-11372913.462622209,-118157716.77033319,0.6710833697841515
24,600000.0,6123.034838742158,16174.358704267852,0.3854324447189428,150469.2138671875,0.0004149778760620393,1.0064692466723,16613.494501280875,10168.708801269531,0.09170060452252646,-11372913.462622209,-102457187.49405146,0.6809670342970588
25,625000.0,8115.108956061587,18834.5799113188,0.2719931790040635,154857.275390625,0.00036242039413991733,1.064282915249232,24676.22508178905,17443.87664794922,1.1138647039663503,-11372913.462622209,-89171138.08277024,0.6908699713258885
26,650000.0,10879.219873833988,21040.138520778208,0.11564586761697115,169373.291015625,0.0002777304359824484,1.7187061381510234,101148.9481370928,81409.97314453125,17.449640337671,-11372913.462622209,-77865493.94320682,0.7007937326471831
27,675000.0,11208.770700356354,22987.164469475498,0.11104079566585762,171568.65234375,0.0002889275663164881,1.8371599417738833,114933.61521789352,92124.15771484375,22.564402284536175,-11372913.462622209,-68201814.55917004,0.7107390020305432
28,700000.0,11394.393671518703,25031.92268015,0.10959654358495928,172420.93505859375,0.0003064946554331982,1.8920633540035414,121189.16363960056,96852.59399414062,26.04104895373575,-8481259.05291586,-59918222.00368977,0.7207058944195758
29,725000.0,11582.732082725652,27197.636976294896,0.10836112092565622,173332.8125,0.00032424600249214564,1.9474035479966854,127540.51424797297,101595.90454101562,29.906048231224606,-4786359.81794181,-52790819.20580542,0.7306944561504815
30,750000.0,11738.56449036227,29493.269611795742,0.10770459874034298,173932.958984375,0.00034418297900629113,1.9876771609045456,132113.13667084518,104948.8037109375,33.48388371138064,-2147837.793091742,-46634904.610705465,0.7407046870043855
