 5.332992000e+04   6.504038574e+03   1.095062500e+04   2.552314129e-04   1.044650451e-01  -6.021513672e+02   1.988999963e+30   8.283945609e+03   1.599446416e+00   2.385184547e+03   1.556754566e+05
 5.464064000e+04   6.532572266e+03   1.104426797e+04   2.562800603e-04   1.091392176e-01  -6.759354858e+02   1.988999963e+30   8.295894910e+03   1.596997976e+00   2.546200730e+03   1.568519013e+05
 5.595136000e+04   6.561031738e+03   1.113517891e+04   2.572591029e-04   1.139949458e-01  -7.507103271e+02   1.988999963e+30   8.307565496e+03   1.594487429e+00   2.698296185e+03   1.577255208e+05
 5.718016000e+04   6.589444336e+03   1.122352969e+04   2.581722356e-04   1.190395611e-01  -8.263294678e+02   1.988999963e+30   8.318963176e+03   1.591909885e+00   2.839159781e+03   1.581832920e+05
 5.840896000e+04   6.617848145e+03   1.130953047e+04   2.590235226e-04   1.242762703e-01  -9.024989624e+02   1.988999963e+30   8.330095172e+03   1.589258552e+00   2.966965133e+03   1.581740855e+05
 5.955584000e+04   6.646281250e+03   1.139337266e+04   2.598166304e-04   1.297212501e-01  -9.791104126e+02   1.988999963e+30   8.340961819e+03   1.586524963e+00   3.080690513e+03   1.576802894e+05
 6.070272000e+04   6.674781738e+03   1.147525156e+04   2.605551970e-04   1.353857657e-01  -1.055871460e+03   1.988999963e+30   8.351567870e+03   1.583702326e+00   3.295383138e+03   1.624218631e+05
 6.184960000e+04   6.703409180e+03   1.155541406e+04   2.612430308e-04   1.413065455e-01  -1.132834351e+03   1.988999963e+30   8.361924036e+03   1.580780745e+00   3.379578241e+03   1.608134337e+05
 6.291456000e+04   6.732253418e+03   1.163417344e+04   2.618841393e-04   1.475131295e-01  -1.209727295e+03   1.988999963e+30   8.372052888e+03   1.577747822e+00   3.571353895e+03   1.644489768e+05
 6.406144000e+04   6.761424805e+03   1.171188437e+04   2.624826436e-04   1.540438317e-01  -1.286249756e+03   1.988999963e+30   8.381986633e+03   1.574590921e+00   3.748722070e+03   1.674023478e+05
 6.512640000e+04   6.791043945e+03   1.178891250e+04   2.630426081e-04   1.609452510e-01  -1.361994873e+03   1.988999963e+30   8.391822956e+03   1.571321249e+00   3.763357130e+03   1.633155938e+05
 6.619136000e+04   6.821238770e+03   1.186562812e+04   2.635676708e-04   1.682719137e-01  -1.436522949e+03   1.988999963e+30   8.401598752e+03   1.567924976e+00   3.896450389e+03   1.646462438e+05
 6.725632000e+04   6.852144043e+03   1.194240859e+04   2.640610717e-04   1.760867264e-01  -1.509309814e+03   1.988999963e+30   8.411323970e+03   1.564376116e+00   4.006970594e+03   1.651828370e+05
 6.832128000e+04   6.883895508e+03   1.201961797e+04   2.645257382e-04   1.844613103e-01  -1.579727051e+03   1.988999963e+30   8.420999483e+03   1.560646534e+00   4.093451298e+03   1.649436371e+05
 6.938624000e+04   6.916627441e+03   1.209762109e+04   2.649645126e-04   1.934756546e-01  -1.647038208e+03   1.988999963e+30   8.430624419e+03   1.556708217e+00   4.155447381e+03   1.639841677e+05
 7.045120000e+04   6.950462891e+03   1.217675391e+04   2.653798390e-04   2.032171518e-01  -1.710404297e+03   1.988999963e+30   8.440187130e+03   1.552531958e+00   4.354984895e+03   1.686445211e+05
 7.159808000e+04   6.985510254e+03   1.225733125e+04   2.657743892e-04   2.137790235e-01  -1.768914795e+03   1.988999963e+30   8.449659263e+03   1.548087835e+00   4.372063329e+03   1.664818472e+05
 7.266304000e+04   7.021849609e+03   1.233961094e+04   2.661505505e-04   2.252564941e-01  -1.821611816e+03   1.988999963e+30   8.459037564e+03   1.543362021e+00   4.368996833e+03   1.639406735e+05
 7.380992000e+04   7.059535645e+03   1.242382422e+04   2.665115346e-04   2.377437150e-01  -1.867562500e+03   1.988999963e+30   8.468414029e+03   1.538384438e+00   4.671666279e+03   1.731275039e+05
 7.503872000e+04   7.098568359e+03   1.251010391e+04   2.668598995e-04   2.513201751e-01  -1.905957275e+03   1.988999963e+30   8.477744824e+03   1.533144474e+00   4.799833684e+03   1.760760500e+05
 7.626752000e+04   7.138872559e+03   1.259844687e+04   2.671980610e-04   2.660809795e-01  -1.936347900e+03   1.988999963e+30   8.486953112e+03   1.527636051e+00   4.761731465e+03   1.733016644e+05
 7.749632000e+04   7.180324219e+03   1.268877422e+04   2.675285771e-04   2.820931000e-01  -1.958411865e+03   1.988999963e+30   8.495949917e+03   1.521858931e+00   4.721045780e+03   1.708498390e+05
 7.872512000e+04   7.222774414e+03   1.278097969e+04   2.678544604e-04   2.994061515e-01  -1.972081543e+03   1.988999963e+30   8.504651786e+03   1.515820622e+00   4.835491002e+03   1.743834931e+05
 8.003584000e+04   7.266044434e+03   1.287491094e+04   2.681787805e-04   3.180528927e-01  -1.977572021e+03   1.988999963e+30   8.512990853e+03   1.509539604e+00   4.794109380e+03   1.726504778e+05
 8.126464000e+04   7.309932617e+03   1.297036484e+04   2.685051754e-04   3.380523494e-01  -1.975443115e+03   1.988999963e+30   8.521075525e+03   1.503104925e+00   4.754752144e+03   1.713248930e+05
 8.257536000e+04   7.354253418e+03   1.306717500e+04   2.688369136e-04   3.594194466e-01  -1.966414429e+03   1.988999963e+30   8.528881209e+03   1.496550322e+00   5.019750014e+03   1.812876364e+05
 8.396800000e+04   7.398853027e+03   1.316522812e+04   2.691768373e-04   3.821739731e-01  -1.951287231e+03   1.988999963e+30   8.536359795e+03   1.489891768e+00   4.975592325e+03   1.803875282e+05
 8.527872000e+04   7.443617188e+03   1.326447969e+04   2.695277317e-04   4.063449920e-01  -1.930881836e+03   1.988999963e+30   8.543475802e+03   1.483140945e+00   4.926062049e+03   1.795325180e+05
 8.667136000e+04   7.488470215e+03   1.336496719e+04   2.698924675e-04   4.319772308e-01  -1.905984985e+03   1.988999963e+30   8.550212896e+03   1.476307154e+00   4.869328036e+03   1.786195885e+05
 8.798208000e+04   7.533364746e+03   1.346676094e+04   2.702740858e-04   4.591289589e-01  -1.877371948e+03   1.988999963e+30   8.556623920e+03   1.469420671e+00   4.805152320e+03   1.776031070e+05
 8.937472000e+04   7.578270996e+03   1.356995625e+04   2.706757414e-04   4.878711296e-01  -1.845808228e+03   1.988999963e+30   8.562846055e+03   1.462538004e+00   5.020021979e+03   1.871240413e+05
 9.084928000e+04   7.623177734e+03   1.367469375e+04   2.710997933e-04   5.182786542e-01  -1.811863647e+03   1.988999963e+30   8.568876447e+03   1.455657959e+00   4.935489408e+03   1.856877896e+05
