 6.959468738e+08   1.517119856e+05   3.781383634e-01
 6.959451900e+08   1.524066204e+05   3.773600459e-01
 6.959435570e+08   1.531043315e+05   3.765452802e-01
 6.959419749e+08   1.537996038e+05   3.756924272e-01
 6.959404438e+08   1.544963410e+05   3.747999370e-01
 6.959389631e+08   1.551929095e+05   3.738667667e-01
 6.959375321e+08   1.558877667e+05   3.728913963e-01
 6.959361494e+08   1.565846743e+05   3.718733490e-01
 6.959348132e+08   1.572765877e+05   3.708216548e-01
 6.959335211e+08   1.579669927e+05   3.697392642e-01
 6.959322700e+08   1.586592847e+05   3.686236441e-01
 6.959310563e+08   1.593460305e+05   3.674708605e-01
 6.959298769e+08   1.600381605e+05   3.662769496e-01
 6.959287284e+08   1.607272781e+05   3.650381863e-01
 6.959276072e+08   1.614233541e+05   3.637493253e-01
 6.959265083e+08   1.621262010e+05   3.624041378e-01
 6.959254267e+08   1.628334454e+05   3.609961271e-01
 6.959243569e+08   1.635633076e+05   3.595304191e-01
 6.959232936e+08   1.642907570e+05   3.579997122e-01
 6.959222316e+08   1.650421250e+05   3.563914895e-01
 6.959211655e+08   1.658233451e+05   3.546918631e-01
 6.959200903e+08   1.666268930e+05   3.528858721e-01
 6.959190012e+08   1.674471066e+05   3.509583175e-01
 6.959178941e+08   1.683016227e+05   3.488930464e-01
 6.959167651e+08   1.691997252e+05   3.466811180e-01
 6.959156112e+08   1.701175081e+05   3.443349898e-01
 6.959144306e+08   1.710662705e+05   3.418461680e-01
 6.959132234e+08   1.720592208e+05   3.392081857e-01
 6.959119905e+08   1.730877294e+05   3.364172280e-01
 6.959107335e+08   1.741216326e+05   3.334726691e-01
 6.959094547e+08   1.751860751e+05   3.303797841e-01
 6.959081566e+08   1.762774166e+05   3.271802366e-01
 6.959068417e+08   1.773700971e+05   3.238889277e-01
 6.959055116e+08   1.784781425e+05   3.205119967e-01
 6.959041669e+08   1.795847594e+05   3.170536458e-01
 6.959028074e+08   1.806928546e+05   3.135168552e-01
 6.959014321e+08   1.818195596e+05   3.099163473e-01
 6.959000398e+08   1.829369215e+05   3.062815666e-01
 6.958986290e+08   1.840570681e+05   3.026107848e-01
 6.958971977e+08   1.851829804e+05   2.989010513e-01
 6.958957440e+08   1.863132780e+05   2.951488197e-01
 6.958942653e+08   1.874519634e+05   2.913525701e-01
 6.958927594e+08   1.885853162e+05   2.875346541e-01
 6.958912241e+08   1.897205656e+05   2.837053537e-01
 6.958896574e+08   1.908639811e+05   2.798613906e-01
 6.958880573e+08   1.920224635e+05   2.760004699e-01
 6.958864216e+08   1.931879630e+05   2.721214592e-01
 6.958847482e+08   1.943472516e+05   2.682298422e-01
 6.958830351e+08   1.955123145e+05   2.643476129e-01
 6.958812805e+08   1.967026771e+05   2.604754567e-01
 6.958794827e+08   1.978950743e+05   2.566117346e-01
 6.958776401e+08   1.990870124e+05   2.527569234e-01
 6.958757509e+08   2.002912134e+05   2.489114851e-01
 6.958738133e+08   2.015046160e+05   2.450924516e-01
 6.958718258e+08   2.027275792e+05   2.413078249e-01
 6.958697871e+08   2.039519964e+05   2.375587523e-01
 6.958676960e+08   2.051934397e+05   2.338460535e-01
 6.958655509e+08   2.064443096e+05   2.301704288e-01
 6.958633506e+08   2.076953950e+05   2.265402526e-01
 6.958610938e+08   2.089619830e+05   2.229667902e-01
 6.958587794e+08   2.102355841e+05   2.194506377e-01
 6.958564065e+08   2.115168792e+05   2.159926146e-01
 6.958539741e+08   2.128063305e+05   2.125933021e-01
 6.958514812e+08   2.141049425e+05   2.092543542e-01
 6.958489269e+08   2.154079563e+05   2.059863955e-01
 6.958463105e+08   2.167225516e+05   2.027900070e-01
 6.958436313e+08   2.180431127e+05   1.996669769e-01
 6.958408889e+08   2.193697828e+05   1.966183931e-01
 6.958380825e+08   2.207062246e+05   1.936448663e-01
 6.958352118e+08   2.220466323e+05   1.907513738e-01
 6.958322763e+08   2.233965255e+05   1.879394948e-01
 6.958292758e+08   2.247523658e+05   1.852080226e-01
 6.958262100e+08   2.261145890e+05   1.825564057e-01
 6.958230789e+08   2.274782393e+05   1.799831390e-01
 6.958198823e+08   2.288518706e+05   1.774868071e-01
 6.958166199e+08   2.302333855e+05   1.750651002e-01
 6.958132919e+08   2.316148555e+05   1.727171987e-01
 6.958098983e+08   2.330027369e+05   1.704423130e-01
 6.958064391e+08   2.343959534e+05   1.682396978e-01
 6.958029145e+08   2.357944893e+05   1.661077589e-01
 6.957993246e+08   2.372005765e+05   1.640458703e-01
 6.957956696e+08   2.386094708e+05   1.620524675e-01
 6.957919498e+08   2.400222254e+05   1.601261199e-01
 6.957881655e+08   2.414370834e+05   1.582656056e-01
 6.957843171e+08   2.428550699e+05   1.564692259e-01
 6.957804049e+08   2.442806865e+05   1.547342390e-01
 6.957764293e+08   2.457096223e+05   1.530595571e-01
 6.957723907e+08   2.471359434e+05   1.514441520e-01
 6.957682897e+08   2.485690671e+05   1.498870999e-01
 6.957641266e+08   2.500078205e+05   1.483872682e-01
 6.957599020e+08   2.514476922e+05   1.469427645e-01
 6.957556164e+08   2.528888003e+05   1.455505788e-01
 6.957512704e+08   2.543346243e+05   1.442101151e-01
 6.957468644e+08   2.557820404e+05   1.429206431e-01
 6.957423992e+08   2.572233637e+05   1.416816860e-01
 6.957378754e+08   2.586743976e+05   1.404925287e-01
 6.957332935e+08   2.601310514e+05   1.393519491e-01
 6.957286542e+08   2.615837986e+05   1.382578909e-01
 6.957239581e+08   2.630344708e+05   1.372098029e-01
 6.957192060e+08   2.644860306e+05   1.362070143e-01
 6.957143985e+08   2.659392139e+05   1.352485418e-01
 6.957095363e+08   2.673948696e+05   1.343321949e-01
 6.957046198e+08   2.688489029e+05   1.334475875e-01
 6.956996497e+08   2.703068975e+05   1.325927824e-01
 6.956946262e+08   2.717650200e+05   1.317680329e-01
 6.956895500e+08   2.732228062e+05   1.309732199e-01
 6.956844215e+08   2.746897376e+05   1.302084178e-01
 6.956792412e+08   2.761543303e+05   1.294732988e-01
 6.956740096e+08   2.776169461e+05   1.287648082e-01
 6.956687271e+08   2.790820532e+05   1.280814260e-01
 6.956633942e+08   2.805556255e+05   1.274229139e-01
 6.956580112e+08   2.820251597e+05   1.267893016e-01
 6.956525788e+08   2.834964042e+05   1.261805445e-01
 6.956470972e+08   2.849748703e+05   1.255965978e-01
 6.956415670e+08   2.864433288e+05   1.250359714e-01
 6.956359887e+08   2.879182279e+05   1.244978011e-01
 6.956303626e+08   2.893952977e+05   1.239821315e-01
 6.956246893e+08   2.908719004e+05   1.234890148e-01
 6.956189692e+08   2.923496618e+05   1.230187193e-01
 6.956132028e+08   2.938190136e+05   1.225713417e-01
 6.956073907e+08   2.952931959e+05   1.221463680e-01
 6.956015332e+08   2.967692828e+05   1.217430159e-01
 6.955956308e+08   2.982387876e+05   1.213592812e-01
 6.955896838e+08   2.997073688e+05   1.209889054e-01
 6.955836925e+08   3.011823298e+05   1.206317693e-01
 6.955776570e+08   3.026622851e+05   1.202878878e-01
 6.955715777e+08   3.041391443e+05   1.199570075e-01
 6.955654548e+08   3.056213039e+05   1.196370199e-01
 6.955592885e+08   3.071095146e+05   1.193278432e-01
 6.955530789e+08   3.085971748e+05   1.190297976e-01
 6.955468264e+08   3.100864534e+05   1.187432036e-01
 6.955405312e+08   3.115785418e+05   1.184684932e-01
 6.955341935e+08   3.130738775e+05   1.182061508e-01
 6.955278136e+08   3.145690946e+05   1.179552674e-01
 6.955213917e+08   3.160642451e+05   1.177151576e-01
 6.955149280e+08   3.175641524e+05   1.174867600e-01
 6.955084228e+08   3.190659661e+05   1.172708645e-01
 6.955018765e+08   3.205614784e+05   1.170683801e-01
 6.954952894e+08   3.220578068e+05   1.168801337e-01
 6.954886618e+08   3.235522828e+05   1.167067587e-01
 6.954819941e+08   3.250425436e+05   1.165465042e-01
 6.954752864e+08   3.265355407e+05   1.163943484e-01
 6.954685389e+08   3.280269860e+05   1.162470579e-01
 6.954617516e+08   3.295285120e+05   1.161047965e-01
 6.954549245e+08   3.310376347e+05   1.159678772e-01
 6.954480577e+08   3.325445843e+05   1.158365905e-01
 6.954411514e+08   3.340552765e+05   1.157112047e-01
 6.954342056e+08   3.355703924e+05   1.155920178e-01
 6.954272204e+08   3.370889485e+05   1.154793575e-01
 6.954201960e+08   3.386145314e+05   1.153735518e-01
 6.954131323e+08   3.401425076e+05   1.152750030e-01
 6.954060296e+08   3.416723776e+05   1.151840463e-01
 6.953988880e+08   3.432027119e+05   1.151011139e-01
 6.953917076e+08   3.447298142e+05   1.150249168e-01
 6.953844887e+08   3.462647806e+05   1.149547175e-01
 6.953772313e+08   3.478035472e+05   1.148914397e-01
 6.953699356e+08   3.493359641e+05   1.148361489e-01
 6.953626019e+08   3.508603013e+05   1.147896871e-01
 6.953552305e+08   3.523868695e+05   1.147523373e-01
 6.953478214e+08   3.539175984e+05   1.147186905e-01
 6.953403745e+08   3.554477559e+05   1.146878749e-01
 6.953328900e+08   3.569877673e+05   1.146600619e-01
 6.953253677e+08   3.585362165e+05   1.146355271e-01
 6.953178077e+08   3.600874182e+05   1.146147028e-01
 6.953102099e+08   3.616441764e+05   1.145977899e-01
 6.953025744e+08   3.632048117e+05   1.145851985e-01
 6.952949012e+08   3.647722935e+05   1.145766973e-01
 6.952871902e+08   3.663459565e+05   1.145704687e-01
 6.952794414e+08   3.679252467e+05   1.145671159e-01
 6.952716549e+08   3.695094989e+05   1.145673767e-01
 6.952638307e+08   3.710925207e+05   1.145719960e-01
 6.952559689e+08   3.726754135e+05   1.145817265e-01
 6.952480696e+08   3.742609786e+05   1.145973578e-01
 6.952401330e+08   3.758440072e+05   1.146194786e-01
 6.952321593e+08   3.774231198e+05   1.146490052e-01
 6.952241488e+08   3.790007796e+05   1.146863177e-01
 6.952161014e+08   3.805778807e+05   1.147273183e-01
 6.952080173e+08   3.821597288e+05   1.147706285e-01
 6.951998963e+08   3.837564282e+05   1.148165464e-01
 6.951917382e+08   3.853555065e+05   1.148647964e-01
 6.951835431e+08   3.869637009e+05   1.149140000e-01
 6.951753108e+08   3.885848547e+05   1.149639711e-01
 6.951670411e+08   3.902102946e+05   1.150152683e-01
 6.951587339e+08   3.918396824e+05   1.150681898e-01
 6.951503893e+08   3.934786751e+05   1.151233688e-01
 6.951420071e+08   3.951292127e+05   1.151812598e-01
 6.951335873e+08   3.967750992e+05   1.152424961e-01
 6.951251301e+08   3.984256212e+05   1.153075397e-01
 6.951166353e+08   4.000770085e+05   1.153769195e-01
 6.951081033e+08   4.017278991e+05   1.154512987e-01
 6.950995340e+08   4.033774841e+05   1.155311018e-01
 6.950909279e+08   4.050239617e+05   1.156170145e-01
 6.950822849e+08   4.066653239e+05   1.157090589e-01
 6.950736052e+08   4.083100242e+05   1.158019528e-01
 6.950648886e+08   4.099637281e+05   1.158945486e-01
 6.950561349e+08   4.116325530e+05   1.159874126e-01
 6.950473439e+08   4.133152460e+05   1.160806492e-01
 6.950385154e+08   4.150003947e+05   1.161749586e-01
 6.950296493e+08   4.166990654e+05   1.162705272e-01
 6.950207455e+08   4.184043322e+05   1.163678616e-01
 6.950118039e+08   4.201142334e+05   1.164674461e-01
 6.950028244e+08   4.218347213e+05   1.165696830e-01
 6.949938069e+08   4.235595809e+05   1.166749671e-01
 6.949847515e+08   4.252912226e+05   1.167836785e-01
 6.949756581e+08   4.270203773e+05   1.168965921e-01
 6.949665269e+08   4.287470713e+05   1.170134470e-01
 6.949573580e+08   4.304854505e+05   1.171335056e-01
 6.949481513e+08   4.322206232e+05   1.172565669e-01
 6.949389070e+08   4.339447702e+05   1.173833683e-01
 6.949296253e+08   4.356703806e+05   1.175128892e-01
 6.949203061e+08   4.374095262e+05   1.176429167e-01
 6.949109492e+08   4.391604796e+05   1.177734882e-01
 6.949015543e+08   4.409212963e+05   1.179050133e-01
 6.948921213e+08   4.426921828e+05   1.180377975e-01
 6.948826500e+08   4.444714324e+05   1.181720570e-01
 6.948731403e+08   4.462635029e+05   1.183083206e-01
 6.948635920e+08   4.480663862e+05   1.184468642e-01
 6.948540050e+08   4.498699452e+05   1.185878292e-01
 6.948443793e+08   4.516894649e+05   1.187307239e-01
 6.948347147e+08   4.535159215e+05   1.188751534e-01
 6.948250110e+08   4.553448488e+05   1.190215051e-01
 6.948152683e+08   4.571819813e+05   1.191699579e-01
 6.948054866e+08   4.590179856e+05   1.193208247e-01
 6.947956659e+08   4.608546404e+05   1.194746420e-01
 6.947858064e+08   4.626867190e+05   1.196313947e-01
 6.947759082e+08   4.645186630e+05   1.197918430e-01
 6.947659714e+08   4.663511628e+05   1.199541166e-01
 6.947559959e+08   4.681937788e+05   1.201181263e-01
 6.947459815e+08   4.700490596e+05   1.202837899e-01
 6.947359281e+08   4.719171687e+05   1.204516962e-01
 6.947258352e+08   4.737995555e+05   1.206212565e-01
 6.947157029e+08   4.756942937e+05   1.207919717e-01
 6.947055307e+08   4.776000684e+05   1.209641621e-01
 6.946953185e+08   4.795220636e+05   1.211377680e-01
 6.946850661e+08   4.814558726e+05   1.213131174e-01
 6.946747734e+08   4.833923057e+05   1.214904040e-01
 6.946644402e+08   4.853390272e+05   1.216696277e-01
 6.946540666e+08   4.872913719e+05   1.218511835e-01
 6.946436525e+08   4.892454328e+05   1.220350713e-01
 6.946331979e+08   4.911982518e+05   1.222217828e-01
 6.946227030e+08   4.931493096e+05   1.224109381e-01
 6.946121679e+08   4.950945357e+05   1.226032823e-01
 6.946015929e+08   4.970421952e+05   1.227973029e-01
 6.945909777e+08   4.989988836e+05   1.229924262e-01
 6.945803222e+08   5.009731330e+05   1.231885031e-01
 6.945696260e+08   5.029640466e+05   1.233858615e-01
 6.945588889e+08   5.049626812e+05   1.235843897e-01
 6.945481107e+08   5.069837951e+05   1.237846166e-01
 6.945372910e+08   5.090170459e+05   1.239866763e-01
 6.945264297e+08   5.110593832e+05   1.241909042e-01
 6.945155266e+08   5.131125656e+05   1.243975461e-01
 6.945045816e+08   5.151780331e+05   1.246066615e-01
 6.944935946e+08   5.172559420e+05   1.248186901e-01
 6.944825655e+08   5.193313895e+05   1.250331253e-01
 6.944714942e+08   5.214185967e+05   1.252500564e-01
 6.944603806e+08   5.235142506e+05   1.254690140e-01
 6.944492248e+08   5.256039104e+05   1.256903112e-01
 6.944380268e+08   5.276942501e+05   1.259136200e-01
 6.944267868e+08   5.297883836e+05   1.261382997e-01
 6.944155048e+08   5.318806243e+05   1.263644248e-01
 6.944041807e+08   5.339860318e+05   1.265921444e-01
 6.943928143e+08   5.361073135e+05   1.268215477e-01
 6.943814053e+08   5.382375380e+05   1.270529330e-01
 6.943699536e+08   5.403882598e+05   1.272866875e-01
 6.943584587e+08   5.425618406e+05   1.275227517e-01
 6.943469204e+08   5.447466153e+05   1.277613640e-01
 6.943353385e+08   5.469437175e+05   1.280025840e-01
 6.943237128e+08   5.491575275e+05   1.282462627e-01
 6.943120430e+08   5.513847056e+05   1.284926087e-01
 6.943003290e+08   5.536189343e+05   1.287414879e-01
 6.942885708e+08   5.558638030e+05   1.289927661e-01
 6.942767682e+08   5.581096328e+05   1.292462200e-01
 6.942649212e+08   5.603612990e+05   1.295014173e-01
 6.942530299e+08   5.626173255e+05   1.297578365e-01
 6.942410944e+08   5.648625469e+05   1.300152242e-01
 6.942291148e+08   5.671098566e+05   1.302732974e-01
 6.942170910e+08   5.693679773e+05   1.305322051e-01
 6.942050229e+08   5.716470748e+05   1.307930201e-01
 6.941929101e+08   5.739435827e+05   1.310558170e-01
 6.941807522e+08   5.762554970e+05   1.313213110e-01
 6.941685491e+08   5.785840743e+05   1.315892339e-01
 6.941563005e+08   5.809292701e+05   1.318599284e-01
 6.941440061e+08   5.832923883e+05   1.321335584e-01
 6.941316657e+08   5.856713170e+05   1.324103177e-01
 6.941192791e+08   5.880661502e+05   1.326905191e-01
 6.941068462e+08   5.904675742e+05   1.329738498e-01
 6.940943667e+08   5.928849072e+05   1.332600862e-01
 6.940818405e+08   5.953133146e+05   1.335487217e-01
 6.940692675e+08   5.977486201e+05   1.338393688e-01
 6.940566476e+08   6.001864326e+05   1.341314316e-01
 6.940439808e+08   6.026263807e+05   1.344245672e-01
 6.940312673e+08   6.050681648e+05   1.347179115e-01
 6.940185071e+08   6.075087992e+05   1.350110918e-01
 6.940057003e+08   6.099552944e+05   1.353056729e-01
 6.939928467e+08   6.124135519e+05   1.356033981e-01
 6.939799459e+08   6.149042668e+05   1.359040886e-01
 6.939669976e+08   6.174216050e+05   1.362078935e-01
 6.939540013e+08   6.199481483e+05   1.365147531e-01
 6.939409570e+08   6.224946499e+05   1.368245780e-01
 6.939278642e+08   6.250678916e+05   1.371374279e-01
 6.939147227e+08   6.276498255e+05   1.374532133e-01
 6.939015325e+08   6.302400154e+05   1.377717108e-01
 6.938882932e+08   6.328490811e+05   1.380934715e-01
 6.938750047e+08   6.354768847e+05   1.384189427e-01
 6.938616669e+08   6.381189324e+05   1.387476772e-01
 6.938482796e+08   6.407562018e+05   1.390789896e-01
 6.938348428e+08   6.434083071e+05   1.394124329e-01
 6.938213564e+08   6.460715372e+05   1.397468448e-01
 6.938078205e+08   6.487217589e+05   1.400816590e-01
 6.937942351e+08   6.513812181e+05   1.404156387e-01
 6.937806003e+08   6.540470034e+05   1.407505721e-01
 6.937669160e+08   6.567293129e+05   1.410892606e-01
 6.937531817e+08   6.594387657e+05   1.414323896e-01
 6.937393972e+08   6.621779905e+05   1.417796612e-01
 6.937255620e+08   6.649397005e+05   1.421306580e-01
 6.937116758e+08   6.677173171e+05   1.424847394e-01
 6.936977384e+08   6.705093289e+05   1.428414583e-01
 6.936837496e+08   6.733223764e+05   1.432002783e-01
 6.936697089e+08   6.761514149e+05   1.435607374e-01
 6.936556165e+08   6.789901258e+05   1.439231634e-01
 6.936414720e+08   6.818527894e+05   1.442903131e-01
 6.936272753e+08   6.847231575e+05   1.446617544e-01
 6.936130262e+08   6.876114756e+05   1.450370401e-01
 6.935987247e+08   6.905078931e+05   1.454152763e-01
 6.935843706e+08   6.934145920e+05   1.457958668e-01
 6.935699639e+08   6.963285934e+05   1.461779028e-01
 6.935555047e+08   6.992376258e+05   1.465601474e-01
 6.935409930e+08   7.021615225e+05   1.469431967e-01
 6.935264286e+08   7.051098299e+05   1.473301947e-01
 6.935118113e+08   7.080734583e+05   1.477210522e-01
 6.934971407e+08   7.110665154e+05   1.481156945e-01
 6.934824164e+08   7.140813627e+05   1.485138088e-01
 6.934676383e+08   7.171090824e+05   1.489153951e-01
 6.934528059e+08   7.201756831e+05   1.493200064e-01
 6.934379190e+08   7.232540782e+05   1.497273892e-01
 6.934229775e+08   7.263436603e+05   1.501371711e-01
 6.934079810e+08   7.294494616e+05   1.505489647e-01
 6.933929294e+08   7.325712025e+05   1.509623826e-01
 6.933778226e+08   7.357102138e+05   1.513767540e-01
 6.933626605e+08   7.388595355e+05   1.517949700e-01
 6.933474429e+08   7.420239486e+05   1.522192657e-01
 6.933321698e+08   7.451996852e+05   1.526482850e-01
 6.933168411e+08   7.483874317e+05   1.530809253e-01
 6.933014567e+08   7.515801968e+05   1.535159796e-01
 6.932860167e+08   7.547884264e+05   1.539521962e-01
 6.932705211e+08   7.580159833e+05   1.543919444e-01
 6.932549696e+08   7.612627475e+05   1.548375338e-01
 6.932393619e+08   7.645401547e+05   1.552884430e-01
 6.932236976e+08   7.678454777e+05   1.557441950e-01
 6.932079764e+08   7.711769250e+05   1.562044621e-01
 6.931921980e+08   7.745357841e+05   1.566686928e-01
 6.931763621e+08   7.779122206e+05   1.571362764e-01
 6.931604684e+08   7.813099409e+05   1.576066613e-01
 6.931445166e+08   7.847329857e+05   1.580790877e-01
 6.931285065e+08   7.881721794e+05   1.585529149e-01
 6.931124378e+08   7.916253117e+05   1.590272039e-01
 6.930963105e+08   7.950939577e+05   1.595014632e-01
 6.930801244e+08   7.985741079e+05   1.599803567e-01
 6.930638795e+08   8.020715917e+05   1.604654789e-01
 6.930475756e+08   8.055851177e+05   1.609556079e-01
 6.930312127e+08   8.091147145e+05   1.614496112e-01
 6.930147906e+08   8.126606610e+05   1.619461030e-01
 6.929983095e+08   8.162084668e+05   1.624436527e-01
 6.929817693e+08   8.197789796e+05   1.629448831e-01
 6.929651697e+08   8.233797440e+05   1.634520888e-01
 6.929485106e+08   8.270061617e+05   1.639645547e-01
 6.929317914e+08   8.306659553e+05   1.644817591e-01
 6.929150119e+08   8.343524749e+05   1.650029421e-01
 6.928981718e+08   8.380513814e+05   1.655274630e-01
 6.928812707e+08   8.417897211e+05   1.660544723e-01
 6.928643082e+08   8.455634758e+05   1.665830910e-01
 6.928472841e+08   8.493408465e+05   1.671123803e-01
 6.928301981e+08   8.531455567e+05   1.676412821e-01
 6.928130500e+08   8.569649591e+05   1.681734473e-01
 6.927958398e+08   8.608053282e+05   1.687129140e-01
 6.927785672e+08   8.646846521e+05   1.692585945e-01
 6.927612321e+08   8.685737595e+05   1.698097140e-01
 6.927438344e+08   8.724744464e+05   1.703649312e-01
 6.927263739e+08   8.764037602e+05   1.709231138e-01
 6.927088505e+08   8.803445109e+05   1.714829057e-01
 6.926912641e+08   8.843001498e+05   1.720429510e-01
 6.926736147e+08   8.882655461e+05   1.726030409e-01
 6.926559022e+08   8.922568260e+05   1.731669009e-01
 6.926381261e+08   8.962882584e+05   1.737343073e-01
 6.926202861e+08   9.003417042e+05   1.743043512e-01
 6.926023818e+08   9.044375256e+05   1.748760790e-01
 6.925844127e+08   9.085584460e+05   1.754484028e-01
 6.925663785e+08   9.126976683e+05   1.760203689e-01
 6.925482789e+08   9.168753186e+05   1.765962988e-01
 6.925301137e+08   9.210832040e+05   1.771796197e-01
 6.925118827e+08   9.253108163e+05   1.777693778e-01
 6.924935857e+08   9.295689745e+05   1.783649027e-01
 6.924752224e+08   9.338601207e+05   1.789651811e-01
 6.924567925e+08   9.381777611e+05   1.795692444e-01
 6.924382959e+08   9.425118602e+05   1.801759750e-01
 6.924197323e+08   9.468640095e+05   1.807842404e-01
 6.924011013e+08   9.512428912e+05   1.813927740e-01
 6.923824028e+08   9.556476311e+05   1.820002645e-01
 6.923636364e+08   9.600598609e+05   1.826053113e-01
